,angle1,angle2,angle3,angle4,angle5,angle_velocity,position,position_velocity,reward,time
8285,-2.356194490192345,-2.3452059215096113,-2.3339759248656256,-2.3339759248656256,-2.3339759248656256,0.8003724572140222,13763.0,-60000.0,0.3712280118059522,1714483688.4528356
8286,-2.7248903928503947,-2.7526357734107862,-2.7863617915431114,-2.8056250476636624,-2.8387077852148215,-3.375652635141794,18794.0,60000.0,0.2135355846415744,1714483688.7050087
8287,3.080131697707027,3.0343137979413903,3.0018837793006297,2.9713807283043185,2.93809960833223,-3.955821774096787,25490.0,60000.0,0.12200203536168465,1714483688.8351297
8288,2.5722794624891314,2.5488952488547305,2.525295716193722,2.515331215991038,2.491171240046268,-2.305569067096935,32142.0,60000.0,0.11773513226116776,1714483688.9632473
8289,2.356194490192345,2.368852042026397,2.368852042026397,2.368852042026397,2.368852042026397,0.0,38802.0,60000.0,0.08883551095595844,1714483689.0920897
8290,2.539305307454829,2.563068439172088,2.5865969262512065,2.6098685863309874,2.6328628292742398,2.7251351099819545,45417.0,60000.0,-0.05714267487337654,1714483689.2201176
8291,2.968732046802648,3.0018837793006297,3.0326506965999274,3.064820762320015,3.111298893671018,4.432846522700407,52107.0,60000.0,-0.20366432530222017,1714483689.3496802
8292,-2.5408788702787994,-2.5408788702787994,-2.5195606383006206,-2.5195606383006206,-2.5195606383006206,0.5395132270519656,47098.0,-60000.0,-0.06394646384544586,1714483689.5980911
8293,-2.5408788702787994,-2.5535900500422257,-2.56202866829647,-2.5748634360662868,-2.5959375990628013,-1.5986714480259543,40463.0,-60000.0,0.010612891935908359,1714483689.727991
8294,-2.8341951804669714,-2.8530052916957156,-2.8819630241815357,-2.9147938055359073,-2.9294489005853173,-3.308182517499148,33738.0,-60000.0,0.038881246750597995,1714483689.8590727
8295,2.743070207923373,2.7367008673047097,2.7217126963842415,2.7069224384405484,2.700000291282502,-1.2769455925716313,38874.0,60000.0,-0.0007358578798282248,1714483690.1064134
8296,2.7367008673047097,2.743070207923373,2.764062458166255,2.7790484163252858,2.799642826612083,2.0496554688920767,33919.0,-60000.0,0.051396968388976685,1714483690.3559253
8297,3.017237659043032,3.048115872431204,3.064820762320015,3.095471537575282,3.110833127519324,2.661766137950479,27342.0,-60000.0,0.09984918116380252,1714483690.4846625
8298,-2.63742669211064,-2.6167968819396856,-2.6037571268963644,-2.5959375990628013,-2.5748634360662868,1.939739367618572,32386.0,60000.0,0.09763079479754112,1714483690.7335515
8299,-2.7863617915431114,-2.819842099193151,-2.8341951804669714,-2.8674252024701343,-2.8819630241815357,-2.8988530424153516,27441.0,-60000.0,0.11487937120937446,1714483690.9825578
8300,3.080131697707027,3.049545804726386,3.017237659043032,2.986595911665852,2.968732046802648,-3.361638425790762,20848.0,-60000.0,0.17086294297486243,1714483691.1114929
8301,2.5722794624891314,2.5722794624891314,2.5722794624891314,2.5722794624891314,2.5954260901560056,0.5331092533025874,25892.0,60000.0,0.17726291181744427,1714483691.3605509
8302,2.743070207923373,2.764062458166255,2.7942066906714733,2.8147660006598523,2.8349163341881103,3.198152217745164,32550.0,60000.0,0.0633214573458941,1714483691.4894435
8303,3.1264422977150232,-3.1264422977150232,-3.096169374168216,-3.081060633807686,-3.050932766389048,-177.95931400633125,39249.0,60000.0,-0.1302913500090762,1714483691.619111
8304,-2.7722589959161676,-2.7583085058441075,-2.738681062736277,-2.7248903928503947,-2.704965493776252,2.0998142066460814,45886.0,60000.0,-0.0919058314944171,1714483691.7474208
8305,-2.704965493776252,-2.718738727456852,-2.738681062736277,-2.7526357734107862,-2.7722589959161676,-2.414733448848843,40899.0,-60000.0,-0.02843984478258659,1714483691.9955778
8306,2.968732046802648,2.9533711482850222,2.93809960833223,2.919510751684313,2.9042184066166223,-2.196864760505378,45942.0,60000.0,-0.11525661528428828,1714483692.244476
8307,2.677945044588987,2.6852441850326842,2.6852441850326842,2.700000291282502,2.700000291282502,0.5511911423916835,41092.0,-60000.0,-0.022226252428224697,1714483692.4955597
8308,-3.096169374168216,-3.0659795103529635,-3.0359270714899376,-3.0060649396042924,-2.988943325194528,2.913405905666854,45995.0,60000.0,-0.12219049243234467,1714483692.7474294
8309,-2.718738727456852,-2.704965493776252,-2.691367057329078,-2.6711883906532017,-2.657813536458584,2.191359388925281,52775.0,60000.0,-0.17510971253104632,1714483692.8784578
8310,-2.7248903928503947,-2.7526357734107862,-2.7722589959161676,-2.7863617915431114,-2.8056250476636624,-2.5252815364032175,47821.0,-60000.0,-0.12156671791954325,1714483693.1277106
8311,-3.111298893671018,-3.126209251809198,3.126209251809198,3.095471537575282,3.064820762320015,155.22466789490989,41282.0,-60000.0,-0.15546516635477298,1714483693.256411
8312,2.6632402222111358,2.6632402222111358,2.6632402222111358,2.6632402222111358,2.677945044588987,0.3723639044810022,46244.0,60000.0,-0.08316047175448332,1714483693.504727
8313,2.968732046802648,2.986595911665852,3.0018837793006297,3.017237659043032,3.048115872431204,2.8599570739280322,41104.0,-60000.0,-0.05844961809516834,1714483693.7547476
8314,-3.0343137979413903,-3.0209689850096906,-2.9912212255826587,-2.9739502157585775,-2.9590328004588864,2.2737779153062414,34577.0,-60000.0,0.020771613886848804,1714483693.882605
8315,-2.7863617915431114,-2.7863617915431114,-2.7722589959161676,-2.7722589959161676,-2.7583085058441075,1.32353405283151,28006.0,-60000.0,0.11751394085770187,1714483694.0114863
8316,-2.7863617915431114,-2.7863617915431114,-2.8056250476636624,-2.819842099193151,-2.819842099193151,-1.2299889092016785,33138.0,60000.0,0.05551626855557989,1714483694.2586935
8317,-2.9912212255826587,-3.0060649396042924,-3.0209689850096906,-3.0359270714899376,-3.050932766389048,-1.9201820941368715,39690.0,60000.0,-0.04156694366965132,1714483694.3847613
8318,3.0343137979413903,3.017237659043032,3.0018837793006297,2.986595911665852,2.968732046802648,-1.8515766534477356,46197.0,60000.0,-0.1227256812469206,1714483694.510975
8319,2.799642826612083,2.7846807172381225,2.7790484163252858,2.7790484163252858,2.77324373218083,-0.6625448915725195,52859.0,60000.0,-0.1906214448524977,1714483694.6398137
8320,2.7580651376328014,2.77324373218083,2.7790484163252858,2.7790484163252858,2.7790484163252858,0.43537747160730594,59441.0,60000.0,-0.28225850680056386,1714483694.7669168
8321,2.919510751684313,2.93809960833223,2.9533711482850222,2.968732046802648,2.986595911665852,1.942368616278048,66009.0,60000.0,-0.40002819712386967,1714483694.8940713
