time/fps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_range,train/value_loss,train/loss
5,-447.45414701999994,148,2048.0,60377,303104,-0.0009648531755374279,0.008153855800628662,0.0001836977,0.0,1470,1e-05,-2.975908450037241,0.2,72.87199226617813,37.62690353393555
5,-447.35123400000003,149,2048.0,60787,305152,-0.0009690657127066516,-0.006471872329711914,0.00015677777,0.0,1480,1e-05,-2.9777364477515222,0.2,40.727108490467074,18.209745407104492
5,-448.94406979,150,2048.0,61191,307200,-0.0006463379191700369,-0.0019484758377075195,0.00010323795,0.0,1490,1e-05,-2.9775723107159138,0.2,50.519003331661224,20.239425659179688
5,-445.69085559,151,2048.0,61603,309248,-0.0010291884354955982,0.003570377826690674,0.00018930758,4.8828125e-05,1500,1e-05,-2.9787946693599223,0.2,69.83144599199295,30.206485748291016
5,-450.185876,152,2048.0,62015,311296,-0.001092731712560635,-0.0024619102478027344,0.00012279977,0.0001953125,1510,1e-05,-2.9785549484193323,0.2,54.55653175115585,29.957237243652344
5,-447.71889198,153,2048.0,62413,313344,-0.0014745141699677334,-0.012259483337402344,0.00049972505,0.00205078125,1520,1e-05,-2.9777258582413197,0.2,34.94422388672829,19.596927642822266
5,-441.21016945,154,2048.0,62823,315392,-0.0005164646077901125,0.008857250213623047,5.446578e-05,0.0,1530,1e-05,-2.9759413190186024,0.2,75.54707510471344,41.798988342285156
5,-436.34197821000004,155,2048.0,63222,317440,-0.0013880413418519311,-0.003929853439331055,0.0004939038,0.000439453125,1540,1e-05,-2.97538306042552,0.2,39.58110896945,17.726821899414062
5,-428.27320668,156,2048.0,63627,319488,-0.0008306326461024582,0.006650984287261963,0.00012972057,4.8828125e-05,1550,1e-05,-2.9736380226910115,0.2,60.4976802945137,27.678194046020508
5,-426.31084537999993,157,2048.0,64027,321536,-0.0021647155095706693,0.022529959678649902,0.0007655235,0.004248046875,1560,1e-05,-2.974008994549513,0.2,41.533068746328354,21.96654510498047
5,-425.33211274,158,2048.0,64438,323584,-0.0009554340460454114,0.00263291597366333,0.0003073224,0.00107421875,1570,1e-05,-2.9742184542119503,0.2,57.52929195165634,31.090415954589844
5,-428.07281722,159,2048.0,64840,325632,-0.00048715313168941067,-0.014125347137451172,7.969185e-05,0.000341796875,1580,1e-05,-2.9765028856694697,0.2,41.02401446700096,22.704944610595703
5,-422.6086546200001,160,2048.0,65253,327680,-0.001096147317730356,0.00585860013961792,0.0003646663,0.000537109375,1590,1e-05,-2.973395657539368,0.2,35.14789004921913,16.17941665649414
5,-420.67180797000003,161,2048.0,65660,329728,-0.002239888267649803,-0.00430905818939209,0.0012573998,0.00283203125,1600,1e-05,-2.9759656213223935,0.2,35.00275278091431,15.937055587768555
5,-415.16745958,162,2048.0,66065,331776,-0.0010647211347531993,-0.016729116439819336,0.00019678954,0.000390625,1610,1e-05,-2.9759180545806885,0.2,48.067458069324495,18.25771713256836
5,-419.54824635999995,163,2048.0,66467,333824,-0.0012750946334563196,-0.00017881393432617188,0.00029985266,0.00029296875,1620,1e-05,-2.9789634235203266,0.2,53.65377106070518,34.85544204711914
5,-421.3005185800001,164,2048.0,66869,335872,-0.0012156140881415922,-0.016568422317504883,0.000174341,0.00029296875,1630,1e-05,-2.976492014527321,0.2,29.471280983090402,15.133658409118652
5,-422.43201203000007,165,2048.0,67273,337920,-0.0015793052079970948,0.0009121298789978027,0.0003171941,0.00029296875,1640,1e-05,-2.9763692170381546,0.2,69.62875117063523,31.201759338378906
5,-418.85598948000006,166,2048.0,67672,339968,-0.0013127001075190492,-0.008446455001831055,0.00027706785,0.00048828125,1650,1e-05,-2.973718733340502,0.2,43.027548199892045,23.439985275268555
5,-417.0701582200001,167,2048.0,68079,342016,-0.0008661572785058525,0.0031995177268981934,0.00013139928,0.000146484375,1660,1e-05,-2.9725133553147316,0.2,33.613139659166336,15.881625175476074
5,-418.00249625000004,168,2048.0,68476,344064,-0.00042633353004930543,-0.006843209266662598,6.5328786e-05,0.0,1670,1e-05,-2.975314292311668,0.2,51.73629306554794,23.274436950683594
5,-415.11705991,169,2048.0,68882,346112,-0.0013674735717358999,-0.0007405281066894531,0.00046298123,0.00029296875,1680,1e-05,-2.97457465454936,0.2,53.46352446675301,28.114961624145508
5,-417.43469336000004,170,2048.0,69285,348160,-0.0017206313990755008,-0.015322685241699219,0.00029689158,0.000341796875,1690,1e-05,-2.9751002699136735,0.2,43.52750713825226,21.5494441986084
5,-421.68746115999994,171,2048.0,69685,350208,-0.0007832611510821153,-0.005889773368835449,0.00010075711,0.0009765625,1700,1e-05,-2.9725220538675785,0.2,59.512903046607974,29.661746978759766
5,-427.9563620300001,172,2048.0,70083,352256,-0.001614011067795218,-0.0054624080657958984,0.0007446869,0.001708984375,1710,1e-05,-2.9709047421813013,0.2,53.5401586830616,18.344757080078125
5,-424.70256712,173,2048.0,70478,354304,-0.0014229970416636205,-0.006426811218261719,0.00033775525,0.001513671875,1720,1e-05,-2.970958872139454,0.2,30.318824774026872,14.956707000732422
5,-419.9978422000001,174,2048.0,70877,356352,-0.0012811563727154862,0.0018654465675354004,0.00024944756,4.8828125e-05,1730,1e-05,-2.96334585249424,0.2,48.99249882102013,24.028884887695312
5,-417.19771074000005,175,2048.0,71278,358400,-0.0014092135097598657,-0.01075601577758789,0.00030026148,0.00361328125,1740,1e-05,-2.965196219086647,0.2,46.95067105889321,22.56551170349121
5,-416.0198704800001,176,2048.0,71679,360448,-0.0008502039781888016,-0.0028039216995239258,6.1293744e-05,0.0,1750,1e-05,-2.9657231502234938,0.2,54.770736646652225,27.125993728637695
5,-420.47207863000006,177,2048.0,72081,362496,-0.0006677438563201576,-0.009125590324401855,0.000120085984,4.8828125e-05,1760,1e-05,-2.9676858372986317,0.2,58.88628222942352,27.67951774597168
5,-425.7444722500001,178,2048.0,72477,364544,-0.0010435218915517907,-0.007472395896911621,0.00019811394,0.00048828125,1770,1e-05,-2.9672314181923864,0.2,42.70780009031296,21.28424072265625
5,-428.11407191,179,2048.0,72876,366592,-0.0021916222220170313,-0.0028247833251953125,0.0003446475,0.000244140625,1780,1e-05,-2.9643774680793284,0.2,50.624733817577365,24.6984920501709
5,-430.8384300299999,180,2048.0,73269,368640,-0.0012343152535322587,-0.010959744453430176,0.0006862525,0.00654296875,1790,1e-05,-2.9636977285146715,0.2,41.92933679819107,19.98581886291504
5,-422.8969558700001,181,2048.0,73669,370688,-0.0012312775485042947,0.030974149703979492,0.00016176878,0.000634765625,1800,1e-05,-2.9615025535225867,0.2,33.560848051309584,16.588016510009766
5,-421.43445648999995,182,2048.0,74066,372736,-0.001009439783229027,-0.00380706787109375,0.0003508963,0.001220703125,1810,1e-05,-2.9611694388091565,0.2,32.80684382915497,17.470569610595703
5,-415.37983721999996,183,2048.0,74461,374784,-0.0008827922581986058,-0.0031920671463012695,0.00035730904,0.000732421875,1820,1e-05,-2.9588869877159594,0.2,54.80507683753967,26.524049758911133
5,-412.57534866000003,184,2048.0,74873,376832,-0.0008933987010095734,0.013464748859405518,0.0004457063,0.002880859375,1830,1e-05,-2.959159641712904,0.2,62.52804185152054,31.384078979492188
5,-408.98563863000004,185,2048.0,75281,378880,-0.0013100588068482466,-0.008509397506713867,0.00050397613,0.0021484375,1840,1e-05,-2.9619303204119207,0.2,46.22628920078277,17.481578826904297
5,-404.41327597,186,2048.0,75695,380928,-0.0017083757804357447,-0.001160264015197754,0.00078565435,0.002490234375,1850,1e-05,-2.9634885348379614,0.2,21.317395710945128,10.710728645324707
5,-402.28497721,187,2048.0,76108,382976,-0.00100524761583074,-0.009098529815673828,0.00018635544,0.000634765625,1860,1e-05,-2.964461610466242,0.2,50.491927564144135,25.1085147857666
5,-404.6892064299999,188,2048.0,76516,385024,-0.0009405332260939758,-0.018479347229003906,0.000103956,0.00048828125,1870,1e-05,-2.9570670530200003,0.2,54.480442917346956,24.73857307434082
5,-400.11795463999994,189,2048.0,76931,387072,-0.0015962286881403998,0.019346892833709717,0.00031631903,0.002587890625,1880,1e-05,-2.957918718457222,0.2,48.89619826674461,22.17633819580078
5,-399.19779887000004,190,2048.0,77328,389120,-0.0011552052412298508,-0.011948585510253906,0.00019674242,0.001123046875,1890,1e-05,-2.9583264544606207,0.2,40.49934530854225,20.005687713623047
5,-385.76294,191,2048.0,77742,391168,-0.0007333209447097033,0.007499337196350098,0.00015079987,0.001806640625,1900,1e-05,-2.951227553933859,0.2,69.0178771018982,32.20412063598633
5,-392.12614569000004,192,2048.0,78155,393216,-0.0019619511556811632,0.0005109906196594238,0.00085466774,0.00654296875,1910,1e-05,-2.95727157369256,0.2,64.96579432487488,34.66559600830078
5,-391.68515615,193,2048.0,78571,395264,-0.0005747930590587202,-0.006619453430175781,0.00012187948,0.000244140625,1920,1e-05,-2.9571598820388316,0.2,30.084312385320665,17.139575958251953
5,-388.54748696,194,2048.0,78993,397312,-0.001203138277924154,-0.011061310768127441,0.00067856326,0.00712890625,1930,1e-05,-2.952472795546055,0.2,37.99424837231636,25.072072982788086
5,-394.01030699999995,195,2048.0,79414,399360,-0.0009242410906153964,-0.007850050926208496,0.00034898214,0.001904296875,1940,1e-05,-2.953741354495287,0.2,60.00014138221741,33.712642669677734
5,-399.62843269999996,196,2048.0,79825,401408,-0.0004520392845734023,0.0026204586029052734,0.00010059652,0.000830078125,1950,1e-05,-2.9565391175448896,0.2,53.56583305597305,28.586206436157227
5,-404.54842284,197,2047.99,80249,403456,-0.0011277456971583888,-0.00044214725494384766,0.00020698117,0.000830078125,1960,1e-05,-2.9537177592515946,0.2,56.03143504858017,30.187808990478516
5,-407.08751275999987,198,2048.0,80671,405504,-0.0006703577353619039,7.581710815429688e-05,0.00011412162,4.8828125e-05,1970,1e-05,-2.9531966976821424,0.2,66.88039823770524,30.47753143310547
5,-410.63545360999996,199,2048.0,81085,407552,-0.001302628133998951,0.0003319382667541504,0.00043340537,0.00419921875,1980,1e-05,-2.955362042784691,0.2,61.977057135105134,25.957807540893555
5,-415.2276641399999,200,2048.0,81502,409600,-0.0009260460690711624,-0.007484078407287598,0.00024310456,0.0005859375,1990,1e-05,-2.952230876684189,0.2,46.21612169742584,22.18553924560547
5,-414.2187501499999,201,2048.0,81915,411648,-0.0008637593073217431,-0.024177908897399902,0.00029799153,0.00166015625,2000,1e-05,-2.955237502604723,0.2,24.0519900649786,12.784034729003906
5,-412.5935502699999,202,2048.0,82329,413696,-0.0015030367463623405,-0.00527036190032959,0.0004102203,0.003857421875,2010,1e-05,-2.9570466719567774,0.2,23.322021648287773,10.403545379638672
5,-416.41783813999996,203,2048.0,82742,415744,-0.00044351896503940224,0.0006561279296875,6.0398976e-05,0.000390625,2020,1e-05,-2.953954987972975,0.2,41.06614693403244,24.067676544189453
5,-413.50229581999986,204,2048.0,83145,417792,-0.0010255804198095575,-0.0014597177505493164,0.00024787622,0.00185546875,2030,1e-05,-2.9558442629873753,0.2,44.70829501748085,24.492387771606445
5,-413.73812044999994,205,2048.0,83559,419840,-0.0010019048469985137,0.0224953293800354,0.00031201434,0.003125,2040,1e-05,-2.9519343197345735,0.2,83.98457119464874,38.470638275146484
5,-415.9261787599999,206,2048.0,83974,421888,-0.0012661163680604659,-0.004550933837890625,0.00012241313,0.0001953125,2050,1e-05,-2.9552026517689227,0.2,80.09738273620606,39.541412353515625
5,-415.67872049,207,2048.0,84372,423936,-0.0013547049966291524,0.00027871131896972656,0.00033405185,0.00078125,2060,1e-05,-2.958091864734888,0.2,39.22445084452629,16.306501388549805
5,-408.95797594,208,2048.0,84778,425984,-0.0008192144712666049,0.016357421875,0.00010892554,0.00048828125,2070,1e-05,-2.9530465245246886,0.2,79.83606157302856,39.183387756347656
5,-403.39831867,209,2048.0,85178,428032,-0.0015542512279353104,-0.010800838470458984,0.00032874828,0.002001953125,2080,1e-05,-2.9554940305650232,0.2,58.32059948444366,27.9549617767334
5,-391.6182175499999,210,2048.0,85587,430080,-0.000988755926664453,0.0483931303024292,0.00013303309,0.000341796875,2090,1e-05,-2.9521083049476147,0.2,66.80806642770767,31.089370727539062
5,-387.3017672199999,211,2048.0,85993,432128,-0.0012124633271014319,-0.02041792869567871,0.00032642376,0.000732421875,2100,1e-05,-2.958458389341831,0.2,49.521200108528134,22.43733787536621
5,-387.88132593999995,212,2048.0,86399,434176,-0.0011845945235108956,0.015674233436584473,0.0004870553,0.006689453125,2110,1e-05,-2.952275238931179,0.2,87.0242889881134,44.465660095214844
5,-390.10595528,213,2048.0,86805,436224,-0.0011127883059089071,-0.013018012046813965,0.00059418305,0.0017578125,2120,1e-05,-2.953455778956413,0.2,52.75055786371231,28.678056716918945
5,-384.41576048,214,2048.0,87217,438272,-0.0009696423978311941,0.005608022212982178,0.00038216196,0.0021484375,2130,1e-05,-2.9541685961186888,0.2,61.46492791175842,31.963205337524414
5,-376.52559404999994,215,2048.0,87628,440320,-0.001195073929557111,0.0018357634544372559,0.000451646,0.003955078125,2140,1e-05,-2.950241082161665,0.2,35.39428769946098,23.19520378112793
5,-372.88124147999997,216,2048.0,88035,442368,-0.0013928446001955307,-0.01416027545928955,0.0005699253,0.002880859375,2150,1e-05,-2.9503829151391985,0.2,45.95215147137642,19.2404842376709
5,-376.61092406000006,217,2048.0,88441,444416,-0.0012672466349613388,-0.0011665821075439453,0.00015633414,0.001171875,2160,1e-05,-2.951779664307833,0.2,62.79780104160309,29.407262802124023
5,-375.83294889000007,218,2048.0,88844,446464,-0.0011067872954299673,-0.0016107559204101562,0.00032327411,0.00224609375,2170,1e-05,-2.9547240480780603,0.2,59.31644337177276,32.33973693847656
5,-373.88992085000007,219,2048.0,89251,448512,-0.0009397928108228371,-0.006880283355712891,0.0002732723,0.001611328125,2180,1e-05,-2.950734604895115,0.2,33.5033935546875,16.221527099609375
5,-374.33809484000005,220,2048.0,89657,450560,-0.001250042623723857,-0.008472442626953125,0.00029385174,0.001806640625,2190,1e-05,-2.955480683594942,0.2,46.89173350930214,23.530044555664062
5,-369.71781211,221,2048.0,90067,452608,-0.0019437162452959455,-0.0048389434814453125,0.00067295233,0.0013671875,2200,1e-05,-2.9522313036024572,0.2,33.256359523534776,15.907707214355469
5,-365.4169666500001,222,2048.0,90479,454656,-0.0005643033655360341,-0.01777660846710205,7.5972814e-05,0.0,2210,1e-05,-2.946032927185297,0.2,41.863648688793184,18.739501953125
5,-363.54256241,223,2048.0,90883,456704,-0.0006982723003602587,-0.00835871696472168,0.0003051868,0.00361328125,2220,1e-05,-2.952084467560053,0.2,31.62395684123039,12.49571418762207
5,-362.12427973000007,224,2048.0,91291,458752,-0.0016114621626911684,0.02659165859222412,0.00020916376,0.000390625,2230,1e-05,-2.944289393723011,0.2,66.75136795043946,35.51148986816406
5,-361.82764171,225,2048.0,91703,460800,-0.0009884537335892673,-0.005128979682922363,0.00031592016,0.0029296875,2240,1e-05,-2.9480617739260198,0.2,51.11733684539795,25.717235565185547
5,-359.13595843999997,226,2048.0,92116,462848,-0.0013343784354219678,-0.009485602378845215,0.00044738018,0.001953125,2250,1e-05,-2.9518608793616297,0.2,26.22115278840065,9.898530006408691
5,-355.21839878,227,2048.0,92538,464896,-0.000516044205869548,0.002000570297241211,0.00023747311,0.0021484375,2260,1e-05,-2.9455023922026156,0.2,36.311037147045134,23.140108108520508
5,-351.4318700200001,228,2048.0,92957,466944,-0.0008702925566467457,-0.0036237239837646484,0.00031409698,0.0017578125,2270,1e-05,-2.945962005853653,0.2,25.17458658218384,11.027093887329102
5,-346.23447465,229,2048.0,93374,468992,-0.001744269602568238,-0.004609584808349609,0.0003322838,0.00478515625,2280,1e-05,-2.9488661982119084,0.2,42.42813542485237,11.840897560119629
5,-350.75415442999997,230,2048.0,93795,471040,-0.000576192294829525,-0.005443096160888672,0.00016970167,0.0021484375,2290,1e-05,-2.9467854924499988,0.2,59.12227547168732,24.020170211791992
5,-348.16468675,231,2048.0,94210,473088,-0.0008187028164684307,-0.0008609294891357422,0.0003420237,0.0005859375,2300,1e-05,-2.9433032236993313,0.2,26.78528162240982,14.115693092346191
5,-343.01962641,232,2048.0,94623,475136,-0.0012423243606463075,0.0004532933235168457,0.00024151205,0.00107421875,2310,1e-05,-2.9414833076298237,0.2,60.2093341588974,26.053773880004883
5,-341.79221882999997,233,2048.0,95036,477184,-0.0017933720577275381,-0.01173257827758789,0.0005101889,0.003271484375,2320,1e-05,-2.9448158606886863,0.2,30.13791533112526,19.674596786499023
5,-346.10602858,234,2048.0,95453,479232,-0.0005322744917066302,0.003690183162689209,0.0005289658,0.00517578125,2330,1e-05,-2.941454070806503,0.2,67.65867545604706,31.69440269470215
5,-345.52287245,235,2048.0,95861,481280,-0.0010167417960474268,-0.015189647674560547,0.00032289157,0.002392578125,2340,1e-05,-2.9443755567073824,0.2,36.64141827225685,20.463857650756836
5,-346.52007100000003,236,2048.0,96276,483328,-0.000843918374448549,-0.0028063058853149414,0.0001453819,0.00126953125,2350,1e-05,-2.9424401015043258,0.2,50.221978271007536,19.43631935119629
5,-349.28600853000006,237,2048.0,96689,485376,-0.0011143734780489467,-0.004824995994567871,0.00025442062,0.002392578125,2360,1e-05,-2.945425785332918,0.2,48.40604985356331,25.704814910888672
5,-341.01217886000006,238,2048.0,97100,487424,-0.0015474588100914844,0.006281495094299316,0.00059891975,0.00634765625,2370,1e-05,-2.9458156786859035,0.2,56.562558150291444,32.79666519165039
5,-343.37696520000003,239,2048.0,97507,489472,-0.0008900017739506439,-0.0016787052154541016,0.0003754796,0.0009765625,2380,1e-05,-2.9490605488419535,0.2,49.43457698225975,18.477643966674805
5,-343.87165910000004,240,2048.0,97917,491520,-0.000696189611335285,-0.009241104125976562,0.00020493066,0.000537109375,2390,1e-05,-2.9443314254283903,0.2,47.836104506254195,17.9534854888916
5,-345.80464651,241,2048.0,98318,493568,-0.0009069021354662255,-0.012450098991394043,0.00018433336,0.001611328125,2400,1e-05,-2.9402338713407516,0.2,53.13540642261505,26.75440216064453
5,-340.36005280000006,242,2048.0,98726,495616,-0.0009749122473294847,0.015734434127807617,0.00026856773,0.001025390625,2410,1e-05,-2.9415336549282074,0.2,68.17317850589752,33.26778030395508
5,-341.81667671,243,2048.0,99127,497664,-0.001966355230251793,0.0018004775047302246,0.0012044196,0.00224609375,2420,1e-05,-2.9486242704093457,0.2,56.02324153184891,32.68760681152344
5,-340.6425892600001,244,2048.0,99528,499712,-0.0016951844765571878,-0.005480170249938965,0.00026262808,0.0009765625,2430,1e-05,-2.945330972224474,0.2,42.06374728679657,18.44025230407715
5,-337.85746173000007,245,2048.0,99930,501760,-0.0014201032026903704,0.022554099559783936,0.00036342378,0.001416015625,2440,1e-05,-2.942887906730175,0.2,52.410941237211226,21.97937774658203
5,-333.45273132,246,2048.0,100335,503808,-0.0005133985498105176,0.02689051628112793,0.00047595057,0.004296875,2450,1e-05,-2.944602485001087,0.2,68.38460537195206,36.689483642578125
5,-333.18482167,247,2048.0,100747,505856,-0.0008709091998753138,-0.0002372264862060547,0.00027694087,0.001220703125,2460,1e-05,-2.938772686570883,0.2,61.30090816020966,32.862247467041016
5,-336.2679106200001,248,2048.0,101159,507904,-0.0006895935905049555,-0.007222652435302734,0.0005668735,0.0060546875,2470,1e-05,-2.942121120542288,0.2,35.4528166949749,12.671979904174805
5,-337.43637923,249,2048.0,101564,509952,-0.001093639609462116,0.0022650957107543945,0.00030302233,0.002587890625,2480,1e-05,-2.942385710775852,0.2,45.91675275564194,20.405681610107422
5,-333.8733276600001,250,2048.0,101976,512000,-0.0016283003496937454,-0.006664276123046875,0.00029098417,0.001416015625,2490,1e-05,-2.94452116265893,0.2,37.76740863919258,19.098155975341797
5,-337.99059198000003,251,2048.0,102380,514048,-0.0008176869070666726,0.00501173734664917,0.00038743144,0.001416015625,2500,1e-05,-2.9421253517270087,0.2,62.277722406387326,37.773048400878906
5,-336.85927683,252,2048.0,102782,516096,-0.0005215595170739107,0.034520864486694336,0.00015541239,0.0013671875,2510,1e-05,-2.940103378891945,0.2,53.654831647872925,28.527053833007812
5,-334.55854084,253,2048.0,103183,518144,-0.0006728537075105124,-0.002104043960571289,0.00022225044,0.002783203125,2520,1e-05,-2.938066794723272,0.2,43.507263058423995,25.36714744567871
5,-332.50007030999996,254,2048.0,103590,520192,-0.0008218250779464143,0.01977616548538208,0.0003337046,0.005029296875,2530,1e-05,-2.9355742633342743,0.2,53.080772095918654,28.28829574584961
5,-332.51701187,255,2048.0,103991,522240,-0.0014460795566265006,-0.006579041481018066,0.00036698967,0.0025390625,2540,1e-05,-2.940104816108942,0.2,23.887337386608124,10.312748908996582
5,-335.51578642999993,256,2048.0,104398,524288,-0.001696428626019042,0.004757106304168701,0.00038153888,0.001123046875,2550,1e-05,-2.9374357379972933,0.2,66.02591582536698,35.25074768066406
5,-337.45684646999996,257,2048.0,104799,526336,-0.0009362589131342247,-0.025494813919067383,0.0003813315,0.003271484375,2560,1e-05,-2.9370803855359555,0.2,41.644058966636656,19.024187088012695
5,-344.5262836,258,2048.0,105185,528384,-0.0014123821281827986,0.0006086826324462891,0.0006967909,0.004443359375,2570,1e-05,-2.939939458668232,0.2,41.89254712462425,21.545169830322266
5,-336.56048538000005,259,2048.0,105587,530432,-0.0013066129497019574,0.04575073719024658,0.00026731886,0.002392578125,2580,1e-05,-2.926150231063366,0.2,75.70543884038925,45.1368522644043
5,-341.56882928999994,260,2048.0,105997,532480,-0.0009109841448662337,0.005622804164886475,0.00023791927,0.004638671875,2590,1e-05,-2.93331683576107,0.2,56.5356125831604,31.85178565979004
5,-346.8076435599999,261,2048.0,106407,534528,-0.000856120910611935,0.005485892295837402,0.00022679614,0.002587890625,2600,1e-05,-2.935079465806484,0.2,38.918900322914126,19.08294677734375
5,-344.479265,262,2048.0,106815,536576,-0.0018224117113277317,-0.008397102355957031,0.00043045412,0.000390625,2610,1e-05,-2.9407338850200175,0.2,32.89248117804527,15.084053039550781
5,-342.6864706899999,263,2048.0,107221,538624,-0.0012262621035915799,-0.00858461856842041,0.0004741398,0.001806640625,2620,1e-05,-2.935079837590456,0.2,36.469870924949646,14.866714477539062
5,-344.43187568999997,264,2048.0,107625,540672,-0.0012701533203653525,-0.005397915840148926,0.00029265956,0.00185546875,2630,1e-05,-2.935220554471016,0.2,54.385471522808075,25.737096786499023
5,-347.87787932999987,265,2048.0,108027,542720,-0.0005729666270781308,-0.0008043050765991211,0.00015051887,0.000634765625,2640,1e-05,-2.934933301061392,0.2,50.6984944164753,28.213783264160156
5,-344.33108448999997,266,2048.0,108430,544768,-0.0010893078011577017,0.015554070472717285,0.00031737794,0.0046875,2650,1e-05,-2.9322098448872564,0.2,27.39936209321022,18.588991165161133
5,-341.45752307,267,2048.0,108833,546816,-0.000608123944766703,0.007768988609313965,0.0002020933,0.00185546875,2660,1e-05,-2.9328012846410276,0.2,40.26806554198265,17.782129287719727
5,-344.24063371999995,268,2048.0,109233,548864,-0.0013619878620374948,-0.01773667335510254,0.0002955828,0.003515625,2670,1e-05,-2.935192996263504,0.2,62.172912788391116,32.65400695800781
5,-347.36150355999985,269,2048.0,109620,550912,-0.0013624296523630619,0.023821353912353516,0.0004746616,0.003955078125,2680,1e-05,-2.9338325768709184,0.2,68.67738641500473,37.63129806518555
5,-335.0161983599999,270,2048.0,110018,552960,-0.0007791042749886401,0.00745624303817749,0.0002461725,0.00380859375,2690,1e-05,-2.9336518816649915,0.2,96.6065401315689,50.83994674682617
5,-332.0640325199999,271,2048.0,110410,555008,-0.0013635478331707417,0.0030692219734191895,0.0003276,0.001416015625,2700,1e-05,-2.9315867386758327,0.2,66.8656146287918,37.4619026184082
5,-324.4957619899999,272,2048.0,110815,557056,-0.0007197286729933694,0.01853466033935547,0.000118852244,0.000439453125,2710,1e-05,-2.9281036764383317,0.2,76.29866663217544,36.5100212097168
5,-324.65340623,273,2048.0,111218,559104,-0.0005687763077730779,0.0028529763221740723,5.978538e-05,0.00029296875,2720,1e-05,-2.9358937621116636,0.2,57.70832492113114,30.330156326293945
5,-324.91706929000003,274,2048.0,111621,561152,-0.000511409235332394,-0.025392651557922363,0.00010770906,0.000341796875,2730,1e-05,-2.9394076339900495,0.2,35.85356914401054,17.460142135620117
5,-320.53099827,275,2048.0,112026,563200,-0.001331839885096997,-0.012966752052307129,0.000459861,0.00341796875,2740,1e-05,-2.9371159844100476,0.2,37.88881169557571,15.928223609924316
5,-319.14551594,276,2048.0,112427,565248,-0.0015192149687209167,0.001355588436126709,0.0009564341,0.012255859375,2750,1e-05,-2.9374080419540407,0.2,50.02060768604279,19.584701538085938
5,-314.74363726,277,2048.0,112826,567296,-0.0015713809807493817,-0.004983663558959961,0.0005799029,0.002880859375,2760,1e-05,-2.934578296542168,0.2,36.49371348619461,14.025206565856934
5,-307.01810664000004,278,2048.0,113223,569344,-0.00039684937801212075,0.014275670051574707,0.00027312434,0.002490234375,2770,1e-05,-2.9252337493002414,0.2,50.68316559791565,24.552316665649414
5,-303.32189057000005,279,2048.0,113619,571392,-0.0009405497155967168,-0.003369450569152832,0.00017948062,0.001025390625,2780,1e-05,-2.9297437354922296,0.2,53.923533856868744,21.416555404663086
5,-295.31443819,280,2048.0,114023,573440,-0.0013354121285374277,-0.0018162727355957031,0.00027166688,0.001806640625,2790,1e-05,-2.9288886569440367,0.2,42.51001490354538,12.880663871765137
5,-295.87725570000003,281,2048.0,114417,575488,-0.0014709970128023997,0.006233930587768555,0.0004763987,0.001708984375,2800,1e-05,-2.929279200732708,0.2,42.02043575644493,17.22425079345703
5,-293.69068785,282,2048.0,114812,577536,-0.0018218813442217653,-0.00472867488861084,0.00077573454,0.004296875,2810,1e-05,-2.9274314932525156,0.2,51.13434563875198,22.432756423950195
5,-297.45775791,283,2048.0,115206,579584,-0.0017030600422003773,-0.0042650699615478516,0.00040024004,0.003173828125,2820,1e-05,-2.928546118736267,0.2,48.45776160955429,24.38162612915039
5,-300.92820267999997,284,2048.0,115598,581632,-0.0013211468351073564,0.0057828426361083984,0.0003738354,0.00283203125,2830,1e-05,-2.925015238672495,0.2,39.58658694624901,15.3239107131958
5,-299.58624036,285,2048.0,115999,583680,-0.0011727094009984286,0.010119259357452393,0.00032582422,0.00126953125,2840,1e-05,-2.925241842865944,0.2,49.79446760416031,21.500600814819336
5,-299.72235911999996,286,2048.0,116398,585728,-0.0009711997961858287,-0.0013914108276367188,0.00018576055,0.00048828125,2850,1e-05,-2.9278930582106115,0.2,34.35975746512413,21.140705108642578
5,-300.72115182999994,287,2048.0,116784,587776,-0.0002796666041831486,-0.0029954910278320312,0.0003097181,0.001708984375,2860,1e-05,-2.927649208158255,0.2,50.29856396913529,20.997093200683594
5,-289.0542220699999,288,2048.0,117173,589824,-0.0007344189623836427,0.022057712078094482,0.00028678752,0.002978515625,2870,1e-05,-2.9249135300517084,0.2,72.54244006872177,35.54253387451172
5,-285.12344164,289,2048.0,117573,591872,-0.001012177235679701,0.008137285709381104,0.0004777161,0.004150390625,2880,1e-05,-2.920128846913576,0.2,67.9697396159172,37.292083740234375
5,-281.40124991,290,2048.0,117967,593920,-0.001304933834762778,-0.007575392723083496,0.00047659743,0.000830078125,2890,1e-05,-2.9270046636462212,0.2,37.02731427550316,20.05469512939453
5,-286.51951322,291,2048.0,118369,595968,-0.002162079175468534,-0.0028083324432373047,0.0007185866,0.00634765625,2900,1e-05,-2.9224427469074725,0.2,58.378202843666074,28.81015968322754
5,-282.13930141000003,292,2048.0,118770,598016,-0.0015628437919076531,-0.002965688705444336,0.00048827878,0.00478515625,2910,1e-05,-2.923764009028673,0.2,30.31201532483101,17.758686065673828
