,0
2047,-0.9883716976506172
2048,0.0
2049,-0.9662349396012463
2050,-0.9662349396012463
2051,-0.9486832980505138
2052,-0.9544799780350296
2053,-0.9363291775690444
2054,-0.9079593845004515
2055,-0.9333456062030595
2056,-0.9828721869343219
2057,-0.9662349396012463
2058,-0.9805806756909201
2059,-0.9743911956946198
2060,-0.9805806756909201
2061,-0.9778024140774094
2062,-0.9333456062030595
2063,-0.9079593845004515
2064,-0.9615239476408232
2065,-0.9246780984747159
2066,-0.9874406319167053
2067,-0.9863939238321437
2068,-0.9954954725939522
2069,-0.9954954725939522
2070,-0.9990561583550596
2071,1.0
2072,-0.996815278536125
2073,-0.9989685402102996
2074,-0.992876838486922
2075,-0.996815278536125
2076,-0.9991330730923519
2077,-0.9852117548196745
2078,-0.9805806756909201
2079,-0.9820064469806473
2080,-0.9761870601839527
2081,-0.9037378388935388
2082,-0.9383431168171101
2083,-0.9728062146853669
2084,-0.997458699830735
2085,-0.997630328422983
2086,-0.9965457582448796
2087,-0.997267754456709
2088,1.0
2089,-0.9992009587217894
2090,1.0
2091,-0.996815278536125
2092,1.0
2093,1.0
2094,-0.9899494936611665
2095,-0.9838699100999074
2096,-0.9874406319167053
2097,-0.9820064469806473
2098,-0.978980419737605
2099,-0.9820064469806473
2100,-0.9701425001453319
2101,-0.9958932064677039
2102,-0.9992611746313143
2103,1.0
2104,1.0
2105,-0.9992611746313143
2106,-0.9993148337667671
2107,-0.9993148337667671
2108,-0.994309153919809
2109,-0.9916004111862217
2110,-0.9863939238321437
2111,-0.9832820049844602
2112,-0.9761870601839527
2113,-0.9284766908852593
2114,-0.9524241471993241
2115,-0.9587981127083872
2116,-0.934487734928968
2117,-0.9805806756909201
2118,-0.996815278536125
2119,-0.9989685402102996
2120,-0.9958932064677039
2121,-0.994505452921406
2122,-0.9922778767136676
2123,-0.9934089358711311
2124,-0.9988681377244376
2125,-0.9899494936611665
2126,-0.9751328557914597
2127,-0.9892034623538708
2128,-0.9676172723968438
2129,-0.9230769230769229
2130,-0.9363291775690444
2131,-0.96
2132,-0.9832820049844602
2133,-0.9820064469806473
2134,-0.9728062146853669
2135,-0.9958932064677039
2136,1.0
2137,-0.9989685402102996
2138,-0.9990561583550596
2139,-0.9771763639228009
2140,-0.9805806756909201
2141,-0.9874406319167053
2142,-0.9991330730923519
2143,-0.9990561583550596
2144,-0.9916004111862217
2145,-0.9761870601839527
2146,-0.9751328557914597
2147,-0.9529257800132619
2148,-0.9486832980505138
2149,-0.8574929257125442
2150,-0.8865848461654545
2151,-0.853281833651959
2152,-0.9021342216356464
2153,-0.9170700562532349
2154,-0.8944271909999159
2155,-0.9284766908852593
2156,-0.9838699100999074
2157,-0.9987523388778446
2158,-0.9852117548196745
2159,-0.9852117548196745
2160,-0.9838699100999074
2161,-0.9899494936611665
2162,-0.9852117548196745
2163,-0.9989685402102996
2164,-0.9899494936611665
2165,-0.978980419737605
2166,-0.9486832980505138
2167,-0.8944271909999159
2168,-0.8858315352801552
2169,-0.8944271909999159
2170,-0.8574929257125442
2171,-0.8778955729143844
2172,-0.8762159086766469
2173,-0.9486832980505138
2174,-0.9728062146853669
2175,-0.978549784986749
2176,-0.9950371902099892
2177,1.0
2178,-0.9950371902099892
2179,-0.9908301680442989
2180,-0.9647638212377321
2181,-0.9635179096299407
2182,-0.9647638212377321
2183,-0.9676172723968438
2184,-0.9751328557914597
2185,-0.9728062146853669
2186,-0.9889363528682975
2187,-0.9989685402102996
2188,-0.9990561583550596
2189,-0.939793423488437
2190,-0.8944271909999159
2191,-0.8762159086766469
2192,-0.838443616300637
2193,-0.9028605188239301
2194,-0.9255469562056767
2195,-0.9647638212377321
2196,-0.9938837346736189
2197,-0.9988681377244376
2198,-0.9838699100999074
2199,-0.9615239476408232
2200,-0.9615239476408232
2201,-0.9751328557914597
2202,-0.9823385664224746
2203,-0.9982743731749959
2204,-0.9958932064677039
2205,-0.8944271909999159
2206,-0.8944271909999159
2207,-0.8574929257125442
2208,-0.8778955729143844
2209,-0.8944271909999159
2210,-0.9615239476408232
2211,-0.9728062146853669
2212,-0.9701425001453319
2213,-0.9954954725939522
2214,-0.9984603532054124
2215,-0.9988681377244376
2216,-0.9954954725939522
2217,-0.9899494936611665
2218,-0.9635179096299407
2219,-0.9578262852211513
2220,-0.9535826651341416
2221,-0.9701425001453319
2222,-0.9987523388778446
2223,-0.9615239476408232
2224,-0.9486832980505138
2225,-0.8741572761215377
2226,-0.8762159086766469
2227,-0.8253072612498317
2228,-0.7649111981170509
2229,-0.8502651466878616
2230,-0.8858315352801552
2231,-0.9028605188239301
2232,-0.9578262852211513
2233,-0.9954954725939522
2234,-0.9701425001453319
2235,-0.8944271909999159
2236,-0.9284766908852593
2237,-0.9529257800132619
2238,-0.9670745372626464
2239,1.0
2240,-0.9863939238321437
2241,-0.9771763639228009
2242,-0.9535826651341416
2243,-0.8858315352801552
2244,-0.7761140001162654
2245,-0.7719302356170497
2246,-0.7498378553650925
2247,-0.7525766947068777
2248,-0.9284766908852593
2249,0.0
2250,-0.9656157585206697
2251,-0.9892034623538708
2252,-0.9992611746313143
2253,1.0
2254,-0.9922778767136676
2255,-0.9863939238321437
2256,-0.9557790087219501
2257,-0.9255469562056767
2258,-0.9230769230769229
2259,-0.8865848461654545
2260,-0.8944271909999159
2261,-0.9408874118687268
2262,-0.9977851578566089
2263,1.0
2264,-0.9916004111862217
2265,-0.9899494936611665
2266,-0.9908301680442989
2267,-0.9922778767136676
2268,-0.9946917938265513
2269,-0.996815278536125
2270,1.0
2271,-0.9994449069791543
2272,-0.9805806756909201
2273,-0.9832820049844602
2274,-0.9557790087219501
2275,-0.9449860734402582
2276,-0.9520285612852641
2277,-0.9377487607237036
2278,-0.9444967967061592
2279,-0.9615239476408232
2280,-0.9771763639228009
2281,-0.9838699100999074
2282,-0.997267754456709
2283,-0.9994059993535875
2284,1.0
2285,-0.9883716976506172
2286,-0.9892034623538708
2287,-0.9529257800132619
2288,-0.9701425001453319
2289,-0.9723873019805175
2290,-0.9990561583550596
2291,-0.9965457582448796
2292,-0.9701425001453319
2293,-0.8849182223819823
2294,-0.8944271909999159
2295,-0.9408874118687268
2296,-0.9486832980505138
2297,-0.9255469562056767
2298,-0.9119215051751063
2299,-0.9701425001453319
2300,-0.9883716976506172
2301,-0.997267754456709
2302,-0.9993148337667671
2303,1.0
2304,-0.9970544855015816
2305,-0.9946917938265513
2306,-0.9805806756909201
2307,-0.9820064469806473
2308,-0.9820064469806473
2309,-0.997267754456709
2310,-0.9993628543475496
2311,-0.9958932064677039
2312,-0.992876838486922
2313,-0.9906211292434748
2314,-0.985460115744348
2315,-0.9832820049844602
2316,-0.9778024140774094
2317,-0.9743911956946198
2318,-0.9629640197141817
2319,-0.9701425001453319
2320,-0.9778024140774094
2321,-0.9805806756909201
2322,-0.9832820049844602
2323,-0.997267754456709
2324,-0.9977851578566089
2325,-0.9994449069791543
2326,-0.9977851578566089
2327,-0.9965457582448796
2328,-0.9993628543475496
2329,1.0
2330,1.0
2331,-0.9994449069791543
2332,-0.9965457582448796
2333,-0.9906211292434748
2334,-0.9676172723968438
2335,-0.9892034623538708
2336,-0.9946917938265513
2337,-0.9899494936611665
2338,-0.994309153919809
2339,-0.9980525784828885
2340,-0.9874406319167053
2341,-0.9912279006826347
2342,-0.9917778666340251
2343,-0.997630328422983
2344,-0.9994449069791543
2345,-0.9995120760870788
2346,-0.9977851578566089
2347,-0.997267754456709
2348,-0.9946917938265513
2349,-0.992876838486922
2350,-0.992876838486922
2351,-0.9994449069791543
2352,1.0
2353,-0.9994449069791543
2354,-0.9934089358711311
2355,-0.9883716976506172
2356,-0.9934089358711311
2357,-0.9956342260592881
2358,-0.9979253089684582
2359,-0.9934089358711311
2360,-0.997267754456709
2361,-0.9844275755084819
2362,-0.9852117548196745
2363,-0.9950371902099892
2364,-0.9992009587217894
2365,-0.9970544855015816
2366,-0.9938837346736189
2367,-0.9993148337667671
2368,-0.9993148337667671
2369,-0.9992611746313143
2370,1.0
2371,-0.9993148337667671
2372,-0.9701425001453319
2373,-0.9883716976506172
2374,-0.96
2375,-0.9529257800132619
2376,-0.9906211292434748
2377,-0.9883716976506172
2378,-0.9892034623538708
2379,-0.9883716976506172
2380,-0.9994059993535875
2381,1.0
2382,1.0
2383,-0.996815278536125
2384,-0.994309153919809
2385,-0.997458699830735
2386,1.0
2387,-0.9970544855015816
2388,-0.994309153919809
2389,-0.9844275755084819
2390,-0.9792604195071027
2391,-0.9679968981658008
2392,-0.9363291775690444
2393,-0.9230769230769229
2394,-0.9284766908852593
2395,-0.9557790087219501
2396,-0.9629640197141817
2397,1.0
2398,1.0
2399,-0.9958932064677039
2400,-0.9771763639228009
2401,-0.9778024140774094
2402,-0.9892034623538708
2403,-0.9991330730923519
2404,1.0
2405,-0.9934089358711311
2406,-0.978980419737605
2407,-0.9676172723968438
2408,-0.9761870601839527
2409,-0.9723873019805175
2410,-0.9629640197141817
2411,-0.9720822085732868
2412,-0.8944271909999159
2413,-0.9312427797057534
2414,-0.9363291775690444
2415,-0.9557790087219501
2416,-0.9863939238321437
2417,-0.996815278536125
2418,-0.997458699830735
2419,1.0
2420,1.0
2421,-0.9874406319167053
2422,-0.9771763639228009
2423,-0.9892034623538708
2424,-0.9899494936611665
2425,-0.9838699100999074
2426,-0.9892034623538708
2427,1.0
2428,1.0
2429,-0.9970544855015816
2430,-0.9938837346736189
2431,-0.9587981127083872
2432,-0.9079593845004515
2433,-0.8682431421244591
2434,-0.9260923597695476
2435,-0.9486832980505138
2436,-0.9728062146853669
2437,-0.9988681377244376
2438,-0.9880120337511014
2439,-0.9529257800132619
2440,-0.9524241471993241
2441,-0.9832820049844602
2442,-0.9820064469806473
2443,-0.9805806756909201
2444,-0.997267754456709
2445,-0.9993628543475496
2446,-0.9992611746313143
2447,-0.9912279006826347
2448,-0.9738412097417932
2449,-0.9284766908852593
2450,0.0
2451,-0.9938837346736189
2452,1.0
2453,-0.9934089358711311
2454,-0.9892034623538708
2455,-0.9743911956946198
2456,-0.9566738804288585
2457,-0.9587981127083872
2458,-0.9520285612852641
2459,-0.9284766908852593
2460,-0.9333456062030595
2461,-0.9520285612852641
2462,-0.9682773237093576
2463,-0.997267754456709
2464,-0.9994449069791543
2465,-0.9995120760870788
2466,-0.9992009587217894
2467,-0.9832820049844602
2468,-0.9908301680442989
2469,-0.9922778767136676
2470,-0.9863939238321437
2471,-0.9981684966311908
2472,-0.9993628543475496
2473,-0.9970544855015816
2474,-0.985460115744348
2475,-0.9408874118687268
2476,-0.853281833651959
2477,-0.8320502943378437
2478,-0.9021342216356464
2479,-0.962650940153899
2480,-0.9778024140774094
2481,-0.9679968981658008
2482,-0.9844275755084819
2483,-0.994309153919809
2484,1.0
2485,-0.9950371902099892
2486,-0.9912279006826347
2487,-0.9906211292434748
2488,-0.9792604195071027
2489,-0.985460115744348
2490,-0.9892034623538708
2491,1.0
2492,-0.9977851578566089
2493,-0.9953500135553001
2494,-0.9899494936611665
2495,-0.9838699100999074
2496,-0.9828721869343219
2497,-0.9701425001453319
2498,-0.9639926182060737
2499,-0.9449860734402582
2500,-0.9520285612852641
2501,-0.9520285612852641
2502,-0.9312427797057534
2503,-0.9679968981658008
2504,-0.9529257800132619
2505,-0.9805806756909201
2506,-0.992876838486922
2507,-0.9994059993535875
2508,-0.9987523388778446
2509,-0.9988681377244376
2510,-0.9838699100999074
2511,-0.9679968981658008
2512,-0.9820064469806473
2513,-0.9883716976506172
2514,-0.996815278536125
2515,-0.9992009587217894
2516,-0.9922778767136676
2517,-0.9723873019805175
2518,-0.8944271909999159
2519,-0.9028605188239301
2520,-0.853281833651959
2521,-0.8741572761215377
2522,-0.9524241471993241
2523,-0.9363291775690444
2524,-0.9444967967061592
2525,-0.9723873019805175
2526,-0.992876838486922
2527,-0.9916004111862217
2528,-0.994505452921406
2529,-0.9991330730923519
2530,-0.9970544855015816
2531,-0.9916004111862217
2532,-0.9820064469806473
2533,-0.992876838486922
2534,-0.9989685402102996
2535,-0.9908301680442989
2536,-0.9977851578566089
2537,-0.9906211292434748
2538,-0.9820064469806473
2539,-0.9679968981658008
2540,-0.9557790087219501
2541,-0.8944271909999159
2542,-0.879291966536774
2543,-0.8778955729143844
2544,-0.9021342216356464
2545,-0.9153150324227655
2546,-0.9170700562532349
2547,-0.9119215051751063
2548,-0.992876838486922
2549,-0.9970544855015816
2550,1.0
2551,-0.9950371902099892
2552,-0.9529257800132619
2553,-0.9444967967061592
2554,-0.9751328557914597
2555,-0.9889363528682975
2556,-0.9892034623538708
2557,-0.9970544855015816
2558,-0.9992009587217894
2559,-0.9647638212377321
2560,-0.9119215051751063
2561,-0.9255469562056767
2562,-0.8192319205190405
2563,-0.8944271909999159
2564,-0.9408874118687268
2565,-0.9578262852211513
2566,-0.992876838486922
2567,-0.996815278536125
2568,-0.996240588195683
2569,-0.9990561583550596
2570,-0.9991330730923519
2571,-0.985460115744348
2572,-0.9820064469806473
2573,-0.9908301680442989
2574,-0.996240588195683
2575,-0.9991330730923519
2576,-0.9989685402102996
2577,-0.997267754456709
2578,-0.9805806756909201
2579,-0.9751328557914597
2580,-0.9728062146853669
2581,-0.9191450300180579
2582,-0.9363291775690444
2583,-0.9529257800132619
2584,-0.9805806756909201
2585,-0.9908301680442989
2586,-0.9965457582448796
2587,-0.997630328422983
2588,-0.9916004111862217
2589,-0.987762965329069
2590,1.0
2591,1.0
2592,-0.9965457582448796
2593,-0.9992611746313143
2594,1.0
2595,-0.996240588195683
2596,-0.9908301680442989
2597,-0.9852117548196745
2598,-0.9892034623538708
2599,-0.9820064469806473
2600,-0.9805806756909201
2601,-0.9486832980505138
2602,-0.8837879163470618
2603,-0.9771763639228009
2604,-0.9922778767136676
2605,-0.997630328422983
2606,-0.9916004111862217
2607,-0.992876838486922
2608,-0.9992009587217894
2609,1.0
2610,-0.997267754456709
2611,-0.997458699830735
2612,-0.996240588195683
2613,-0.996815278536125
2614,1.0
2615,-0.9993628543475496
2616,-0.9838699100999074
2617,-0.9529257800132619
2618,-0.9520285612852641
2619,-0.9028605188239301
2620,-0.9284766908852593
2621,-0.9629640197141817
2622,-0.9743911956946198
2623,-0.9778024140774094
2624,-0.9778024140774094
2625,-0.9916004111862217
2626,-0.9992611746313143
2627,-0.9992611746313143
2628,-0.9958932064677039
2629,-0.9832820049844602
2630,-0.9892034623538708
2631,-0.992876838486922
2632,-0.9986178293325098
2633,-0.9965457582448796
2634,-0.9916004111862217
2635,-0.9723873019805175
2636,-0.9679968981658008
2637,-0.934487734928968
2638,-0.9723873019805175
2639,-0.9723873019805175
2640,-0.978980419737605
2641,-0.9852117548196745
2642,-0.9992611746313143
2643,-0.9958932064677039
2644,1.0
2645,-0.9993148337667671
2646,-0.9965457582448796
2647,-0.9899494936611665
2648,-0.9991330730923519
2649,-0.9989685402102996
2650,-0.9701425001453319
2651,0.0
2652,-0.9946917938265513
2653,-0.997630328422983
2654,-0.997630328422983
2655,-0.997458699830735
2656,-0.992876838486922
2657,-0.9934089358711311
2658,-0.9993628543475496
2659,-0.997458699830735
2660,-0.997267754456709
2661,-0.9934089358711311
2662,-0.9906211292434748
2663,-0.994309153919809
2664,-0.9970544855015816
2665,-0.9994449069791543
2666,-0.9977851578566089
2667,-0.997630328422983
2668,-0.997267754456709
2669,-0.9953500135553001
2670,-0.9977851578566089
2671,-0.997458699830735
2672,-0.9994059993535875
2673,-0.997630328422983
2674,-0.997458699830735
2675,-0.9899494936611665
2676,-0.9880120337511014
2677,-0.9922778767136676
2678,-0.9977851578566089
2679,-0.9938837346736189
2680,-0.9970544855015816
2681,-0.9995120760870788
2682,-0.9938837346736189
2683,-0.9995120760870788
2684,-0.9994801143396996
2685,-0.996815278536125
2686,-0.9820064469806473
2687,-0.9892034623538708
2688,-0.9938837346736189
2689,-0.9906211292434748
2690,-0.9958932064677039
2691,-0.9970544855015816
2692,-0.9994449069791543
2693,-0.9994059993535875
2694,-0.9934089358711311
2695,-0.9994059993535875
2696,1.0
2697,-0.997267754456709
2698,-0.997267754456709
2699,-0.997267754456709
2700,-0.9953500135553001
2701,-0.9874406319167053
2702,-0.9938837346736189
2703,-0.9874406319167053
2704,-0.9883716976506172
2705,-0.9883716976506172
2706,-0.9995120760870788
2707,-0.997458699830735
2708,-0.997267754456709
2709,-0.9994059993535875
2710,1.0
2711,-0.9994059993535875
2712,-0.9993148337667671
2713,-0.9994059993535875
2714,-0.9946917938265513
2715,-0.9771763639228009
2716,-0.9863939238321437
2717,-0.9917778666340251
2718,-0.9863939238321437
2719,-0.9906211292434748
2720,-0.9899494936611665
2721,-0.9938837346736189
2722,-0.9979253089684582
2723,-0.9994801143396996
2724,-0.9994801143396996
2725,-0.9994801143396996
2726,-0.997267754456709
2727,1.0
2728,1.0
2729,-0.9993148337667671
2730,-0.997267754456709
2731,-0.9908301680442989
2732,-0.9994449069791543
2733,-0.9805806756909201
2734,-0.9820064469806473
2735,-0.9883716976506172
2736,-0.9953500135553001
2737,-0.9946917938265513
2738,-0.9723873019805175
2739,-0.997630328422983
2740,-0.9994801143396996
2741,-0.9934089358711311
2742,-0.9934089358711311
2743,-0.9970544855015816
2744,-0.997267754456709
2745,1.0
2746,1.0
2747,1.0
2748,-0.9992611746313143
2749,-0.9934089358711311
2750,-0.9883716976506172
2751,-0.9979253089684582
2752,-0.992876838486922
2753,-0.9701425001453319
2754,-0.9701425001453319
2755,-0.9946917938265513
2756,-0.9946917938265513
2757,-0.9970544855015816
2758,-0.9992009587217894
2759,-0.9992009587217894
2760,-0.9993148337667671
2761,-0.9992611746313143
2762,-0.9992611746313143
2763,-0.9970544855015816
2764,-0.9938837346736189
2765,-0.9874406319167053
2766,-0.9728062146853669
2767,-0.9874406319167053
2768,-0.996815278536125
2769,-0.9970544855015816
2770,-0.9916004111862217
2771,-0.9965457582448796
2772,-0.9992009587217894
2773,1.0
2774,1.0
2775,-0.996815278536125
2776,-0.9991330730923519
2777,-0.9992009587217894
2778,-0.9874406319167053
2779,-0.994309153919809
2780,-0.9892034623538708
2781,-0.9805806756909201
2782,-0.9805806756909201
2783,-0.9938837346736189
2784,-0.9899494936611665
2785,-0.978980419737605
2786,-0.9883716976506172
2787,-0.9934089358711311
2788,-0.9994059993535875
2789,1.0
2790,1.0
2791,-0.996240588195683
2792,-0.996815278536125
2793,-0.9994449069791543
2794,-0.9992611746313143
2795,-0.9934089358711311
2796,-0.9771763639228009
2797,-0.9656157585206697
2798,-0.9899494936611665
2799,-0.9950371902099892
2800,-0.994309153919809
2801,-0.9950371902099892
2802,-0.9832820049844602
2803,-0.9906211292434748
2804,-0.9906211292434748
2805,-0.9970544855015816
2806,-0.9993148337667671
2807,-0.9991330730923519
2808,-0.9990561583550596
2809,-0.9992611746313143
2810,1.0
2811,1.0
2812,-0.997267754456709
2813,-0.992876838486922
2814,-0.9934089358711311
2815,-0.96
2816,-0.9880120337511014
2817,-0.9820064469806473
2818,-0.9676172723968438
2819,-0.9578262852211513
2820,-0.9965457582448796
2821,-0.9970544855015816
2822,-0.9993148337667671
2823,-0.9992611746313143
2824,-0.996815278536125
2825,-0.9970544855015816
2826,-0.9991330730923519
2827,1.0
2828,1.0
2829,1.0
2830,1.0
2831,-0.9993628543475496
2832,-0.9938837346736189
2833,-0.978980419737605
2834,-0.978980419737605
2835,-0.9832820049844602
2836,-0.9761870601839527
2837,-0.9874406319167053
2838,-0.9883716976506172
2839,-0.9676172723968438
2840,-0.9751328557914597
2841,-0.9922778767136676
2842,1.0
2843,1.0
2844,-0.9993628543475496
2845,-0.9993148337667671
2846,-0.9977851578566089
2847,-0.9922778767136676
2848,-0.992876838486922
2849,-0.9956342260592881
2850,-0.9629640197141817
2851,-0.96
2852,0.0
2853,-0.9934089358711311
2854,-0.9970544855015816
2855,-0.9970544855015816
2856,-0.996815278536125
2857,-0.996815278536125
2858,-0.9970544855015816
2859,1.0
2860,-0.9938837346736189
2861,-0.9970544855015816
2862,-0.9938837346736189
2863,1.0
2864,-0.9994801143396996
2865,-0.9992009587217894
2866,-0.9992009587217894
2867,-0.9994801143396996
2868,-0.997630328422983
2869,-0.994309153919809
2870,-0.9906211292434748
2871,-0.9761870601839527
2872,-0.9557790087219501
2873,-0.9679968981658008
2874,-0.9761870601839527
2875,-0.9743911956946198
2876,-0.9761870601839527
2877,-0.9701425001453319
2878,-0.992876838486922
2879,-0.997267754456709
2880,-0.9994059993535875
2881,1.0
2882,1.0
2883,-0.9993148337667671
2884,-0.994309153919809
2885,-0.9906211292434748
2886,-0.9970544855015816
2887,-0.9990561583550596
2888,1.0
2889,-0.9950371902099892
2890,-0.9820064469806473
2891,-0.9805806756909201
2892,-0.9743911956946198
2893,-0.9720822085732868
2894,-0.9255469562056767
2895,-0.9778024140774094
2896,-0.9778024140774094
2897,-0.9751328557914597
2898,-0.9751328557914597
2899,1.0
2900,-0.9992009587217894
2901,-0.997458699830735
2902,-0.9938837346736189
2903,-0.9899494936611665
2904,-0.9906211292434748
2905,-0.9991330730923519
2906,-0.9989685402102996
2907,-0.9990561583550596
2908,1.0
2909,1.0
2910,-0.9992611746313143
2911,-0.9934089358711311
2912,-0.9444967967061592
2913,-0.9449860734402582
2914,-0.9662349396012463
2915,-0.9656157585206697
2916,-0.939793423488437
2917,-0.9817798505902814
2918,1.0
2919,1.0
2920,1.0
2921,-0.9993148337667671
2922,-0.9977851578566089
2923,-0.9958932064677039
2924,-0.9922778767136676
2925,-0.9956342260592881
2926,-0.996815278536125
2927,-0.9991330730923519
2928,1.0
2929,-0.9977851578566089
2930,-0.9899494936611665
2931,-0.9883716976506172
2932,-0.9738412097417932
2933,-0.9639926182060737
2934,-0.9153150324227655
2935,-0.9209672510685588
2936,-0.9333456062030595
2937,-0.9682773237093576
2938,-0.9792604195071027
2939,-0.9863939238321437
2940,-0.9995120760870788
2941,-0.9993628543475496
2942,-0.9965457582448796
2943,-0.9820064469806473
2944,-0.9917778666340251
2945,-0.9906211292434748
2946,-0.9950371902099892
2947,1.0
2948,-0.994309153919809
2949,-0.9820064469806473
2950,-0.9738412097417932
2951,-0.9388763158866086
2952,-0.9209672510685588
2953,-0.9284766908852593
2954,-0.9754410020677065
2955,-0.978980419737605
2956,-0.9892034623538708
2957,1.0
2958,-0.9979253089684582
2959,-0.996815278536125
2960,-0.9892034623538708
2961,-0.9892034623538708
2962,-0.9950371902099892
2963,-0.9992611746313143
2964,-0.9965457582448796
2965,-0.9970544855015816
2966,-0.9906211292434748
2967,-0.9761870601839527
2968,-0.9486832980505138
2969,-0.9701425001453319
2970,-0.9738412097417932
2971,-0.9738412097417932
2972,-0.9444967967061592
2973,-0.934487734928968
2974,-0.9778024140774094
2975,-0.9728062146853669
2976,-0.9950371902099892
2977,-0.9992611746313143
2978,-0.9743911956946198
2979,-0.9844275755084819
2980,-0.9679968981658008
2981,-0.9629640197141817
2982,-0.9723873019805175
2983,-0.985460115744348
2984,-0.9906211292434748
2985,-0.9992611746313143
2986,-0.997630328422983
2987,-0.9679968981658008
2988,-0.9090648228942841
2989,-0.913811548620257
2990,-0.8320502943378437
2991,-0.8762159086766469
2992,-0.9449860734402582
2993,-0.9676172723968438
2994,-0.9728062146853669
2995,-0.9899494936611665
2996,-0.9912279006826347
2997,-0.9676172723968438
2998,-0.9170700562532349
2999,-0.9240168324218908
3000,-0.9754410020677065
3001,-0.996815278536125
3002,-0.9956342260592881
3003,-0.9566738804288585
3004,-0.9230769230769229
3005,-0.9010016697590998
3006,-0.8320502943378437
3007,-0.7954317200324985
3008,-0.8804710999221753
3009,-0.8682431421244591
3010,-0.9170700562532349
3011,-0.9312427797057534
3012,-0.9994449069791543
3013,-0.9989685402102996
3014,-0.9838699100999074
3015,-0.8944271909999159
3016,-0.8865848461654545
3017,-0.8849182223819823
3018,-0.9312427797057534
3019,-0.9524241471993241
3020,-0.9587981127083872
3021,-0.9899494936611665
3022,-0.9993148337667671
3023,-0.9778024140774094
3024,-0.8865848461654545
3025,-0.8637789008984333
3026,-0.8661855860486003
3027,-0.8369696139735454
3028,-0.7415357791237709
3029,-0.8073911222578978
3030,-0.8369696139735454
3031,-0.9015230574682735
3032,-0.996240588195683
3033,-0.9956342260592881
3034,-0.9761870601839527
3035,-0.9529257800132619
3036,-0.9216353751380654
3037,-0.8541985556144385
3038,-0.8661855860486003
3039,-0.8755776840267941
3040,-0.8637789008984333
3041,-0.930751493440347
3042,-0.9557790087219501
3043,-0.9832820049844602
3044,-0.9979253089684582
3045,-0.9950371902099892
3046,-0.9550641368112371
3047,-0.9125093245149514
3048,-0.7840458244617614
3049,-0.6726727939963124
3050,-0.7546055221635045
3051,-0.8
3052,-0.8944271909999159
3053,0.0
3054,-0.7808688094430302
3055,-0.8221921916437784
3056,-0.8602915336341742
3057,-0.8637789008984333
3058,-0.9820064469806473
3059,-0.996815278536125
3060,-0.9486832980505138
3061,-0.913811548620257
3062,-0.8804710999221753
3063,-0.8041761414663253
3064,-0.7739572992033209
3065,-0.7875050010075859
3066,-0.8574929257125442
3067,-0.9792604195071027
3068,-0.9079593845004515
3069,-0.8602915336341742
3070,-0.8
3071,-0.7359310117618294
3072,-0.6163082616581105
3073,-0.6757246285173464
3074,-0.765704864789611
3075,-0.9010016697590998
3076,-0.9743911956946198
3077,1.0
3078,-0.9723873019805175
3079,-0.9284766908852593
3080,-0.7709617516270895
3081,-0.7399400733959436
3082,-0.7875050010075859
3083,-0.879291966536774
3084,-0.9977851578566089
3085,-0.996240588195683
3086,-0.9701425001453319
3087,-0.9656157585206697
3088,-0.9603462267536241
3089,-0.9284766908852593
3090,-0.8462328400897505
3091,-0.7961621941231024
3092,-0.765704864789611
3093,-0.7507135169227551
3094,-0.721988205115424
3095,-0.7682212795973756
3096,-0.8269265020695281
3097,-0.9377487607237036
3098,-0.9906211292434748
3099,-0.7954317200324985
3100,-0.8
3101,-0.7926239891046001
3102,-0.7546055221635045
3103,-0.7432941462471662
3104,-0.8626979700976578
3105,-0.9005516363645784
3106,-0.9965457582448796
3107,-0.9872411207126471
3108,-0.8944271909999159
3109,-0.7399400733959436
3110,-0.721988205115424
3111,-0.6606278948920243
3112,-0.7071067811865475
3113,-0.6561787149247866
3114,-0.7249994335944135
3115,-0.8320502943378437
3116,1.0
3117,-0.9922778767136676
3118,-0.9566738804288585
3119,-0.9209672510685588
3120,-0.913811548620257
3121,-0.8682431421244591
3122,-0.7619393177594592
3123,-0.8041761414663253
3124,-0.8865848461654545
3125,-0.9723873019805175
3126,-0.994309153919809
3127,-0.9993628543475496
3128,-0.9761870601839527
3129,-0.7071067811865475
3130,-0.7348034446274878
3131,-0.5368754921931592
3132,-0.6507913734559686
3133,-0.9817798505902814
3134,-0.9838699100999074
3135,-0.8547875152217289
3136,-0.8274757743917582
3137,-0.7840458244617614
3138,-0.7452413135250993
3139,-0.7954317200324985
3140,-0.9486832980505138
3141,-0.9701425001453319
3142,1.0
3143,-0.9906211292434748
3144,-0.9388763158866086
3145,-0.8262273428075477
3146,-0.7568230077691595
3147,-0.7489965624903806
3148,-0.658504607868518
3149,-0.723355544143572
3150,-0.8462328400897505
3151,-0.9550641368112371
3152,-0.9970544855015816
3153,-0.9723873019805175
3154,-0.9284766908852593
3155,-0.8725060159497199
3156,-0.7452413135250993
3157,-0.7546055221635045
3158,-0.7682212795973756
3159,-0.8087360843031884
3160,-0.8574929257125442
3161,-0.8944271909999159
3162,-0.96
3163,-0.996815278536125
3164,-0.8609265282143155
3165,-0.8269265020695281
3166,-0.7568230077691595
3167,-0.6919053632356146
3168,-0.43381561877289976
3169,-0.5692099788303083
3170,-0.6709133239691261
3171,-0.9028605188239301
3172,1.0
3173,-0.996240588195683
3174,-0.8944271909999159
