time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/value_loss,train/entropy_loss,train/n_updates,train/learning_rate,train/loss,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/explained_variance
306,4,138063,626688,25.052099880000004,186.33,4.851807430759072,-4.550552643835545,3050,1e-05,2.225599765777588,0.0001676202,-0.002343204920180142,0.0,0.2,0.006265223026275635
307,4,138494,628736,25.175513669999997,186.33,4.756120340526104,-4.548131853342056,3060,1e-05,1.3474011421203613,0.0001352168,-0.002246356977411779,0.0,0.2,-0.007667064666748047
308,4,138931,630784,25.104420800000003,186.33,4.772321502491832,-4.55132565498352,3070,1e-05,2.738919734954834,0.00012531242,-0.0018426737537083683,0.0,0.2,0.010948419570922852
309,4,139367,632832,25.07827728,186.33,4.812160513550043,-4.550593255460262,3080,1e-05,2.4395689964294434,0.000101109385,-0.0018960734458232764,0.0,0.2,0.0012331604957580566
310,4,139802,634880,24.910877269999997,186.33,4.885753780603409,-4.551133254170418,3090,1e-05,2.19740629196167,0.00012290763,-0.002024742130015511,0.0,0.2,0.015024065971374512
311,4,140241,636928,25.252745049999998,186.33,4.544157546386122,-4.547872239351273,3100,1e-05,1.706507921218872,0.00011705313,-0.002029053024307359,0.0,0.2,0.016724050045013428
312,4,140671,638976,24.78891349,186.33,5.079209193587303,-4.547696256637574,3110,1e-05,1.5058119297027588,0.00014784065,-0.0022294081376458053,0.0,0.2,0.002227962017059326
313,4,141096,641024,24.7080528,186.33,4.04556949660182,-4.547272132337094,3120,1e-05,1.2131706476211548,0.00019178577,-0.002494822429434862,0.0,0.2,-0.02228260040283203
314,4,141527,643072,24.01225378,186.33,4.495204136148095,-4.546631902456284,3130,1e-05,3.111772060394287,0.00020318781,-0.002411667493288405,0.0,0.2,-0.011610865592956543
315,4,141975,645120,24.178451189999997,186.33,3.969177803769708,-4.5471099123358725,3140,1e-05,2.4486424922943115,0.000120063254,-0.0018246008214191534,0.0,0.2,-0.00248110294342041
316,4,142418,647168,24.486125790000003,186.33,4.5722042813897135,-4.544094683229924,3150,1e-05,2.1409761905670166,0.00013665686,-0.0023247883353178624,0.0,0.2,0.010930299758911133
317,4,142852,649216,24.742522679999997,186.33,4.711536423861981,-4.544058871269226,3160,1e-05,2.612767457962036,0.00017570012,-0.00230768476940284,0.0,0.2,0.004489600658416748
318,4,143283,651264,24.80024432,186.33,4.719038888067007,-4.544880254566669,3170,1e-05,2.683433771133423,0.00018433624,-0.002627041860250756,0.0,0.2,-0.00602269172668457
319,4,143724,653312,24.61063541,186.33,4.4028506927192215,-4.5470650270581245,3180,1e-05,1.8733028173446655,0.00017374314,-0.0024702951195649803,0.0,0.2,-0.0004737377166748047
320,4,144163,655360,24.484150600000007,186.33,4.7815777160227295,-4.545831993222237,3190,1e-05,1.6229052543640137,0.0001603897,-0.0022960383197641932,0.0,0.2,0.007527410984039307
321,4,144591,657408,24.434411149999995,186.33,4.160781071707606,-4.542188602685928,3200,1e-05,2.1721839904785156,0.00014866528,-0.0024247989618743303,0.0,0.2,-0.0076715946197509766
322,4,145030,659456,24.32430175,186.33,4.415578214079142,-4.544035269320011,3210,1e-05,3.4869234561920166,9.932052e-05,-0.0015974280249793082,0.0,0.2,-0.003786802291870117
323,4,145467,661504,24.57706271,186.33,4.3399716056883335,-4.544510921835899,3220,1e-05,0.9242966771125793,0.0001323958,-0.0019515310301358112,0.0,0.2,-0.008558511734008789
324,4,145894,663552,24.497418559999996,186.33,4.392850513383746,-4.543898051977157,3230,1e-05,2.1173760890960693,0.00015326033,-0.0022393107756215613,0.0,0.2,-0.007440805435180664
325,4,146325,665600,24.075465050000002,186.33,4.66070261374116,-4.546491599082946,3240,1e-05,2.055338144302368,0.00013251824,-0.0018435366670018992,0.0,0.2,-0.010436296463012695
326,4,146763,667648,24.19130221,186.33,4.420414800569415,-4.5468025505542755,3250,1e-05,2.6127634048461914,0.00015588134,-0.002114717177755665,0.0,0.2,0.003256082534790039
327,4,147201,669696,24.367324909999997,186.33,4.73727564252913,-4.545627608895302,3260,1e-05,3.0550222396850586,0.00013464154,-0.0024170041295292323,0.0,0.2,0.0098419189453125
328,4,147638,671744,24.89788417,186.33,4.572628945857287,-4.547817482054233,3270,1e-05,3.3362936973571777,0.00012379437,-0.0021208296035183593,0.0,0.2,-0.0035887956619262695
329,4,148066,673792,25.099012110000004,186.33,5.903122057020664,-4.546544577181339,3280,1e-05,3.966322183609009,0.0001363671,-0.002368438621488167,0.0,0.2,-0.0011695623397827148
330,4,148499,675840,25.27431837,186.33,5.2825911656022075,-4.545939409732819,3290,1e-05,3.1002297401428223,0.00017540349,-0.002410560152202379,0.0,0.2,-0.011299967765808105
331,4,148931,677888,26.091646190000002,186.33,5.58036020770669,-4.546192219853401,3300,1e-05,2.2110795974731445,0.0001487059,-0.00232222545237164,0.0,0.2,-0.008730053901672363
332,4,149368,679936,26.290904579999996,186.33,5.137576787918806,-4.547032952308655,3310,1e-05,2.48345947265625,0.00014449141,-0.00245198929333128,0.0,0.2,-0.006121039390563965
333,4,149804,681984,26.619236020000002,186.33,5.0682470865547655,-4.547296638786793,3320,1e-05,1.5817017555236816,0.00012439556,-0.0020498752273852006,0.0,0.2,0.011989831924438477
334,4,150234,684032,26.329417569999997,186.33,5.342271741479635,-4.5472130790352825,3330,1e-05,2.950562000274658,0.00014634867,-0.0019118973752483726,0.0,0.2,0.018101215362548828
335,4,150672,686080,26.255485029999996,186.33,4.979181357473135,-4.543378983438015,3340,1e-05,2.4128732681274414,0.0001552978,-0.002245507978659589,0.0,0.2,0.003903985023498535
336,4,151108,688128,25.871435339999998,186.33,5.1987271651625635,-4.5454970970749855,3350,1e-05,1.6041464805603027,0.00013027154,-0.0020628217127523383,0.0,0.2,-0.015835881233215332
337,4,151540,690176,25.45189667,186.33,4.765248192474246,-4.545682832598686,3360,1e-05,2.7276253700256348,0.00018404875,-0.0025871532699966336,0.0,0.2,0.003024578094482422
338,4,151974,692224,25.293893939999993,186.33,4.073103117570281,-4.545075555145741,3370,1e-05,2.0141379833221436,0.00025680705,-0.0029934052225144116,0.0,0.2,0.007192730903625488
339,4,152417,694272,25.517656089999996,186.33,5.220279923826456,-4.544791954755783,3380,1e-05,1.8823293447494507,0.0001942913,-0.0025590859419025946,0.0,0.2,-0.0013213157653808594
340,4,152847,696320,24.915396459999997,186.33,4.977592641860246,-4.543965727090836,3390,1e-05,3.0595223903656006,0.0001563268,-0.0023017881438136103,0.0,0.2,-0.0017393827438354492
341,4,153279,698368,24.873341180000008,186.33,4.88983094394207,-4.543467758595943,3400,1e-05,2.4966249465942383,0.00019072424,-0.0025064254125027217,0.0,0.2,-0.0022258758544921875
342,4,153712,700416,24.850205870000003,186.33,4.6640767574310305,-4.543652018904686,3410,1e-05,1.7731529474258423,0.000117422605,-0.0018204475258244202,0.0,0.2,0.007257997989654541
343,4,154152,702464,24.6755613,186.33,4.957773025706411,-4.541644789278507,3420,1e-05,3.0019352436065674,0.00012541201,-0.002106218882545363,0.0,0.2,0.004308581352233887
344,4,154582,704512,24.76932239,186.33,4.053259510174394,-4.541413334012032,3430,1e-05,1.9534826278686523,0.0001790075,-0.0024446354305837303,0.0,0.2,0.005417346954345703
345,4,155017,706560,25.290015650000004,186.33,4.415886273607612,-4.54181921929121,3440,1e-05,1.343307375907898,0.0001729528,-0.0025260637572500854,0.0,0.2,-0.013405203819274902
346,4,155449,708608,25.354052640000006,186.33,5.49375891238451,-4.540665930509567,3450,1e-05,2.190844774246216,0.0001426099,-0.002181870903223171,0.0,0.2,-0.0009412765502929688
347,4,155883,710656,25.04915133,186.33,4.995634176582098,-4.5402403503656386,3460,1e-05,4.2319512367248535,0.00013221643,-0.0018656642860150896,0.0,0.2,-0.009215950965881348
348,4,156314,712704,24.758897320000003,186.33,5.552124974131584,-4.537668944895268,3470,1e-05,2.1614625453948975,0.00019400072,-0.0029976711128256285,0.0,0.2,-6.747245788574219e-05
349,4,156757,714752,24.96698313,186.33,5.533128649741411,-4.54037536084652,3480,1e-05,2.8785922527313232,0.00012891804,-0.0018295760186447297,0.0,0.2,0.010400712490081787
350,4,157192,716800,25.181601330000003,186.33,4.943538147211075,-4.538664862513542,3490,1e-05,2.308556318283081,0.00014160605,-0.002112462976219831,0.0,0.2,0.005218207836151123
351,4,157626,718848,24.958287539999997,186.33,5.826704622060061,-4.539724151790142,3500,1e-05,3.9993510246276855,0.000159727,-0.0020540773915854516,0.0,0.2,-0.001496434211730957
352,4,158060,720896,25.20976965,186.33,5.208797264099121,-4.539719347655773,3510,1e-05,2.9089102745056152,0.00016740145,-0.0024385605131101327,0.0,0.2,0.007587552070617676
353,4,158495,722944,25.494495299999997,186.33,4.815197588503361,-4.539101798832417,3520,1e-05,0.8154765963554382,0.00015158908,-0.0021727930019551423,0.0,0.2,-0.01701176166534424
354,4,158936,724992,25.12198671,186.33,5.864100641012191,-4.536127991974354,3530,1e-05,3.083603620529175,0.00014282585,-0.002519058692632825,0.0,0.2,-0.004837751388549805
355,4,159369,727040,24.770040010000002,186.33,5.451484940946102,-4.538466042280197,3540,1e-05,1.859788179397583,0.00012258076,-0.0017718402181344573,0.0,0.2,-0.01499474048614502
356,4,159804,729088,24.958860270000006,186.33,5.230583477392793,-4.540027083456517,3550,1e-05,3.067955493927002,0.00013622286,-0.0023403472689096814,0.0,0.2,0.0008259415626525879
357,4,160245,731136,25.33085228,186.33,6.00242345109582,-4.540170136094093,3560,1e-05,3.4337639808654785,0.00011310386,-0.0018873769984566024,0.0,0.2,-0.00482630729675293
358,4,160682,733184,24.773950669999998,186.33,6.3971390426158905,-4.537485800683498,3570,1e-05,3.9002485275268555,0.00011295144,-0.002034444829041604,0.0,0.2,0.00016075372695922852
359,4,161125,735232,24.76972994999999,186.33,5.034344270825386,-4.536730355024337,3580,1e-05,2.366159677505493,0.0002228008,-0.002797370716871228,0.0,0.2,-0.007638692855834961
360,4,161564,737280,24.99932455,186.33,5.005121618881821,-4.532457074522972,3590,1e-05,2.0989646911621094,0.00018314365,-0.00289938220375916,0.0,0.2,-0.0028628110885620117
361,4,162000,739328,24.91486543,186.33,4.906789420545101,-4.534989383816719,3600,1e-05,1.9148424863815308,0.00024440562,-0.0026036139577627184,0.0,0.2,0.004089772701263428
362,4,162437,741376,24.73159369,186.33,4.622038504853845,-4.533799274265766,3610,1e-05,2.1265783309936523,0.00017566778,-0.002473996421758784,0.0,0.2,-0.010612964630126953
363,4,162876,743424,24.964373800000004,186.33,5.030300427973271,-4.533158856630325,3620,1e-05,2.5668911933898926,0.00017954956,-0.002840141778142424,0.0,0.2,0.02250850200653076
364,4,163315,745472,25.335213870000004,186.33,5.531296376883984,-4.534353624284267,3630,1e-05,2.5774364471435547,0.00020244415,-0.002388469018114847,0.0,0.2,-0.007689952850341797
365,4,163754,747520,25.490336580000005,186.33,4.528028678148985,-4.536193962395191,3640,1e-05,2.946249485015869,0.00017234546,-0.0022653996926237595,0.0,0.2,0.004829108715057373
366,4,164192,749568,25.476838219999994,186.33,5.118914542347193,-4.534224323928356,3650,1e-05,2.9055676460266113,0.00014583216,-0.002182073424773989,0.0,0.2,0.022724449634552002
367,4,164629,751616,25.71248515,186.33,5.054259856045246,-4.534454596042633,3660,1e-05,3.454523801803589,0.00020612229,-0.002641901557944948,0.0,0.2,0.007508337497711182
368,4,165068,753664,25.279419669999996,186.33,4.18093195669353,-4.530883297324181,3670,1e-05,2.145275592803955,0.00012789137,-0.0022575505434360823,0.0,0.2,0.03365832567214966
369,4,165503,755712,25.153379790000002,186.33,4.676902117952705,-4.532348620891571,3680,1e-05,2.7169766426086426,0.00017324451,-0.0022689300363708752,0.0,0.2,0.015609681606292725
370,4,165938,757760,24.749918709999996,186.33,5.190070608258248,-4.530379539728164,3690,1e-05,1.608891248703003,0.00020133733,-0.002807474880683003,0.0,0.2,-0.0015550851821899414
371,4,166380,759808,24.728086819999994,186.33,4.474402207508684,-4.531215846538544,3700,1e-05,2.872718095779419,0.0001448559,-0.0021323199951439166,0.0,0.2,0.029902279376983643
372,4,166817,761856,25.22575429,186.33,4.69871335439384,-4.530619642138481,3710,1e-05,2.6549484729766846,0.00017597186,-0.002717398595996201,0.0,0.2,0.0023525357246398926
373,4,167259,763904,25.004198390000003,186.33,5.376308099925518,-4.530999897420406,3720,1e-05,1.6217410564422607,7.910101e-05,-0.0015823231988179032,0.0,0.2,-0.018421649932861328
374,4,167694,765952,24.988152190000005,186.33,5.1270913578569886,-4.529481403529644,3730,1e-05,4.6746015548706055,0.00015785077,-0.0021222955707344226,0.0,0.2,-0.005239009857177734
375,4,168132,768000,25.308576000000002,186.33,5.356236684694887,-4.5293515339493755,3740,1e-05,3.3073604106903076,0.00013819538,-0.0022602259930863513,0.0,0.2,-0.00849461555480957
376,4,168574,770048,25.653261690000004,186.33,6.271889260411262,-4.530140542984009,3750,1e-05,2.7835190296173096,0.00016916599,-0.002495573911437532,0.0,0.2,-0.011977076530456543
377,4,169016,772096,26.070080240000003,186.33,5.6852720059454445,-4.530975422263145,3760,1e-05,2.306428909301758,0.0002150978,-0.00285553282010369,0.0,0.2,0.0022317171096801758
378,4,169464,774144,26.693255599999997,186.33,5.936273223906755,-4.529139202833176,3770,1e-05,2.344750165939331,0.0001358251,-0.0020874575020570774,0.0,0.2,-0.005172133445739746
379,4,169902,776192,27.212272820000003,186.33,6.591211548447609,-4.529828467965126,3780,1e-05,3.139763832092285,0.00013278329,-0.0017875009390991182,0.0,0.2,0.00583040714263916
380,4,170337,778240,27.149361039999995,186.33,5.616623309999705,-4.5289521753788,3790,1e-05,4.3972086906433105,0.00017778826,-0.0025265220894652883,0.0,0.2,-0.020136237144470215
381,4,170774,780288,26.65653171,186.33,6.096461420506239,-4.529903401434422,3800,1e-05,4.508367538452148,0.00015926434,-0.0022402370726922528,0.0,0.2,0.009765088558197021
382,4,171215,782336,26.605966669999994,186.33,5.2341204836964605,-4.52961600869894,3810,1e-05,2.549921989440918,0.00015328915,-0.002053993489971617,0.0,0.2,-0.022719383239746094
383,4,171651,784384,26.624567760000005,186.33,5.033059771358967,-4.5279714345932005,3820,1e-05,1.6911251544952393,0.00017256243,-0.0025588804313883885,0.0,0.2,-0.006903409957885742
384,4,172082,786432,26.12814129,186.33,5.385636897757649,-4.528392897546292,3830,1e-05,1.8432247638702393,0.00020119495,-0.0027191899294848553,0.0,0.2,-0.0019941329956054688
385,4,172520,788480,25.85171562,186.33,5.713556805253029,-4.526008135080337,3840,1e-05,3.0545167922973633,0.0001373399,-0.0022610622851061634,0.0,0.2,-0.006082653999328613
386,4,172956,790528,26.014725289999998,186.33,5.205585290119052,-4.524402892589569,3850,1e-05,2.001140594482422,0.00014427156,-0.0023294285287192907,0.0,0.2,0.009057402610778809
387,4,173389,792576,25.257511669999996,186.33,5.549692855775357,-4.524682420492172,3860,1e-05,2.1914236545562744,0.00014629686,-0.002294978160352912,0.0,0.2,-0.007252693176269531
388,4,173830,794624,25.034213430000005,186.33,5.494212905317545,-4.523630812764168,3870,1e-05,2.206275463104248,0.00010952476,-0.0018623253137775464,0.0,0.2,0.015650451183319092
389,4,174270,796672,25.48267409,186.33,5.275411451980472,-4.522215004265308,3880,1e-05,2.920468807220459,0.0001664898,-0.002465052941988688,0.0,0.2,0.03233695030212402
390,4,174707,798720,25.93025088,186.33,5.442114165052772,-4.523066379129887,3890,1e-05,2.1893229484558105,0.00013347343,-0.0019359733632882126,0.0,0.2,0.016324520111083984
391,4,175157,800768,26.28898712,186.33,6.024575947970152,-4.522970782220364,3900,1e-05,2.948352813720703,0.00013484005,-0.0021742587319749872,0.0,0.2,-0.02389848232269287
392,4,175594,802816,26.445555299999995,186.33,5.6476498052477835,-4.52305194735527,3910,1e-05,3.4436495304107666,0.00015895255,-0.002917988080298528,0.0,0.2,0.0012223124504089355
393,4,176034,804864,26.173772689999996,186.33,5.236500150710344,-4.523825292289257,3920,1e-05,2.2659528255462646,0.00018470889,-0.002318628526700195,0.0,0.2,0.012455582618713379
394,4,176476,806912,25.955955809999995,186.33,5.220312187820673,-4.523034439980984,3930,1e-05,1.6817742586135864,0.00022866848,-0.002549839027778944,0.0,0.2,-0.010919690132141113
395,4,176916,808960,25.565253909999996,186.33,5.6247394040226935,-4.521014870703221,3940,1e-05,3.326479911804199,0.00012672841,-0.0019787754492426755,0.0,0.2,-0.011360406875610352
396,4,177355,811008,25.992179959999994,186.33,4.923298713192343,-4.519577421247959,3950,1e-05,2.1755428314208984,0.00021131034,-0.002694276138936402,0.0,0.2,0.0018903017044067383
397,4,177794,813056,26.023814090000002,186.33,6.34365748539567,-4.519086349010467,3960,1e-05,3.8945980072021484,0.0001403456,-0.0022260409939917737,0.0,0.2,-0.0064078569412231445
398,4,178240,815104,25.886707910000005,186.33,4.902881230041385,-4.520569178462028,3970,1e-05,2.4730169773101807,0.00014875302,-0.0022062340831325855,0.0,0.2,-0.011285543441772461
399,4,178685,817152,25.101579939999997,186.33,5.358065006136894,-4.51860414147377,3980,1e-05,1.868595838546753,0.00014805421,-0.0022733834681275765,0.0,0.2,-0.006297707557678223
400,4,179126,819200,24.746197020000004,186.33,4.392949699983001,-4.5181423932313916,3990,1e-05,1.9578701257705688,0.00018728944,-0.002499149175127968,0.0,0.2,0.01520615816116333
401,4,179562,821248,24.316544060000002,186.33,4.869624608755112,-4.5190786808729175,4000,1e-05,3.099449396133423,0.00017216898,-0.0022543306469742673,0.0,0.2,-0.01990365982055664
402,4,180007,823296,24.38241958,186.33,4.705311842635274,-4.521001201868057,4010,1e-05,1.8588979244232178,0.00014665799,-0.0022353367414325474,0.0,0.2,0.003840208053588867
403,4,180446,825344,24.70730005,186.33,5.581618511676789,-4.520299045741558,4020,1e-05,1.9392222166061401,0.00015661743,-0.0020762676613230724,0.0,0.2,-0.000931859016418457
404,4,180882,827392,24.870947030000007,186.33,5.479139461368322,-4.522293621301651,4030,1e-05,2.5783631801605225,0.0001418794,-0.0020738345905556344,0.0,0.2,0.0059323906898498535
405,4,181316,829440,24.2932403,186.33,5.207734456658363,-4.522945852577687,4040,1e-05,3.218839168548584,0.00015050679,-0.002232032658503158,0.0,0.2,0.0055037736892700195
406,4,181758,831488,24.123705510000004,186.33,5.112242027744651,-4.520096328854561,4050,1e-05,3.1325795650482178,0.00015652439,-0.0022492001997306945,0.0,0.2,-0.04381978511810303
407,4,182199,833536,24.13893517,186.33,4.789198992028832,-4.519549769163132,4060,1e-05,2.504061222076416,0.00022244276,-0.002992874877236318,0.0,0.2,-0.007583022117614746
408,4,182638,835584,24.092998189999992,186.33,5.604815521091223,-4.518846754729748,4070,1e-05,3.34456205368042,0.00016710456,-0.002650794800865697,0.0,0.2,0.002991974353790283
409,4,183077,837632,24.052441510000005,186.33,4.803634279966355,-4.5210100069642065,4080,1e-05,2.603475570678711,0.00021710104,-0.0024509405586286446,0.0,0.2,0.004189014434814453
410,4,183515,839680,24.094676620000005,186.33,4.43099495023489,-4.519334982335567,4090,1e-05,1.5998506546020508,0.00023391022,-0.002753495609067613,0.0,0.2,-0.0024684667587280273
411,4,183954,841728,23.96007339,186.33,4.433130254596472,-4.516435143351555,4100,1e-05,1.8322871923446655,0.00022038986,-0.0025877265819872265,0.0,0.2,0.000256955623626709
412,4,184390,843776,23.937390840000003,186.33,4.536228157579899,-4.514259432256222,4110,1e-05,2.6259732246398926,0.0001777136,-0.002406934449390974,0.0,0.2,0.008104801177978516
413,4,184828,845824,23.81677769,186.33,5.217129711806774,-4.514371792972088,4120,1e-05,4.584682464599609,0.00017476195,-0.0023632239506696353,0.0,0.2,-0.015282392501831055
414,4,185264,847872,24.122031030000002,186.33,4.462462920695543,-4.513997469842434,4130,1e-05,3.1554670333862305,0.0001777104,-0.0021840244298800826,0.0,0.2,-0.012554645538330078
415,4,185698,849920,24.090008370000007,186.33,4.605461860075593,-4.514941300451755,4140,1e-05,2.3866324424743652,0.00022197244,-0.0026345032594690563,0.0,0.2,-0.010210633277893066
416,4,186127,851968,24.137544639999998,186.33,4.192765199020505,-4.512668186426163,4150,1e-05,2.113720417022705,0.00015943867,-0.002383278434353997,0.0,0.2,0.005523741245269775
417,4,186567,854016,24.084406339999997,186.33,4.739487786591053,-4.512402220070362,4160,1e-05,1.1971420049667358,0.00014895151,-0.002093150453583803,0.0,0.2,-0.00691068172454834
418,4,187003,856064,24.11116505,186.33,4.300239599868656,-4.512618799507618,4170,1e-05,3.0734429359436035,0.00023987095,-0.0028548508809763005,0.0,0.2,0.002321898937225342
419,4,187436,858112,24.56757262,186.33,4.683407839760184,-4.515512634813786,4180,1e-05,0.8961016535758972,0.00018034599,-0.002206621813820675,0.0,0.2,0.00014781951904296875
420,4,187875,860160,24.830701620000003,186.33,4.684991039708256,-4.513193340599537,4190,1e-05,2.301658868789673,0.00013190441,-0.0023400251629936974,0.0,0.2,0.009617924690246582
421,4,188312,862208,24.762985200000003,186.33,4.512911675870418,-4.514263495802879,4200,1e-05,2.3022959232330322,0.00013934929,-0.001927818484546151,0.0,0.2,-0.007443904876708984
422,4,188750,864256,24.40804475,186.33,4.997323049604892,-4.515219354629517,4210,1e-05,2.1271426677703857,0.00015262383,-0.0021184995865041857,0.0,0.2,-0.009286761283874512
423,4,189187,866304,24.80783206,186.33,4.179736484587193,-4.514397922158241,4220,1e-05,1.514974594116211,0.0001842957,-0.0028949990328328568,0.0,0.2,-0.006243348121643066
424,4,189627,868352,25.21630483,186.33,4.605069685727358,-4.51365044862032,4230,1e-05,1.739572286605835,0.0001779439,-0.0022633312706602736,0.0,0.2,-0.0018906593322753906
425,4,190061,870400,25.179698919999996,186.33,5.159748315066099,-4.511537176370621,4240,1e-05,4.247722625732422,0.00012421675,-0.0021917234924330843,0.0,0.2,-0.01893603801727295
426,4,190495,872448,25.472084360000004,186.33,4.844233391433955,-4.512203620374203,4250,1e-05,2.302772283554077,0.00022594596,-0.00264963237241318,0.0,0.2,-0.0009348392486572266
427,4,190934,874496,25.60310061,186.33,5.301815903186798,-4.510869607329369,4260,1e-05,3.6214497089385986,0.00016273311,-0.0021128827225766144,0.0,0.2,-0.007776737213134766
428,4,191371,876544,25.63850091,186.33,4.738600710034371,-4.508725672960281,4270,1e-05,3.1957080364227295,0.00017690175,-0.0021338826743885876,0.0,0.2,-0.017571687698364258
429,4,191802,878592,25.479689569999994,186.33,4.579310681670904,-4.509360767900944,4280,1e-05,2.3991525173187256,0.00022911653,-0.002802912864717655,0.0,0.2,-0.0060356855392456055
430,4,192241,880640,25.667633520000003,186.33,4.332591438293457,-4.508597019314766,4290,1e-05,2.431626558303833,0.000173573,-0.0022204158740350977,0.0,0.2,-0.004361748695373535
431,4,192678,882688,25.841760460000003,186.33,5.50883466154337,-4.508122676610947,4300,1e-05,1.80086350440979,0.00019240656,-0.00234219148333068,0.0,0.2,0.0047907233238220215
432,4,193110,884736,25.12431467,186.33,4.178718541562557,-4.506387256085873,4310,1e-05,1.787717580795288,0.000213586,-0.0029668889081222007,0.0,0.2,-0.013531088829040527
433,4,193548,886784,25.022968969999994,186.33,4.438677961006761,-4.504875345528125,4320,1e-05,1.6851407289505005,0.00019622647,-0.002570275672042044,0.0,0.2,-0.011121630668640137
434,4,193987,888832,25.04164867,186.33,5.0526104927062985,-4.505207945406437,4330,1e-05,3.3641886711120605,0.00016463408,-0.0022599730669753625,0.0,0.2,-0.0036498308181762695
435,4,194421,890880,25.05092764,186.33,4.703736813738942,-4.504336796700954,4340,1e-05,2.042898416519165,0.00016022543,-0.002305371554393787,0.0,0.2,-0.00772857666015625
436,4,194860,892928,24.80788218000001,186.33,5.40807546004653,-4.502247384190559,4350,1e-05,1.9256919622421265,0.00015320836,-0.002407149438658962,0.0,0.2,-0.01279592514038086
437,4,195290,894976,24.469946450000002,186.33,4.970027409493923,-4.5038855716586115,4360,1e-05,2.224067449569702,0.00017125698,-0.0024541350765503013,0.0,0.2,-0.008042097091674805
438,4,195727,897024,24.514733300000007,186.33,4.710867628082633,-4.5031578376889225,4370,1e-05,2.3179259300231934,0.00019539418,-0.0021912600430368913,0.0,0.2,0.003334641456604004
439,4,196169,899072,24.566541480000005,186.33,4.800064509361983,-4.501855733990669,4380,1e-05,1.9754823446273804,0.00013894093,-0.0020714561942440923,0.0,0.2,-0.011798620223999023
440,4,196606,901120,24.50697794,186.33,4.162806261703372,-4.501163771748542,4390,1e-05,1.7013522386550903,0.00013639865,-0.0020292407658416777,0.0,0.2,0.021102428436279297
441,4,197042,903168,24.932349070000004,186.33,4.747174126282334,-4.501524765789509,4400,1e-05,2.760673761367798,0.00015179752,-0.002176093702291837,0.0,0.2,0.0014722943305969238
442,4,197484,905216,24.80317882,186.33,4.895313428714871,-4.500685095787048,4410,1e-05,1.467261552810669,0.00017977151,-0.002627483641117578,0.0,0.2,-0.009107470512390137
443,4,197915,907264,24.58451106,186.33,4.463329001143575,-4.500398656725883,4420,1e-05,1.7383134365081787,0.00017311165,-0.0023569339195091744,0.0,0.2,0.006698191165924072
444,4,198354,909312,24.481768260000003,186.33,4.988173773884773,-4.5007890716195105,4430,1e-05,1.8602616786956787,0.00015667835,-0.0021361368268117075,0.0,0.2,-0.015197277069091797
445,4,198793,911360,24.873546800000003,186.33,4.756005106493831,-4.501371262967586,4440,1e-05,3.5796401500701904,0.00018601705,-0.002395786523265997,0.0,0.2,-0.0042504072189331055
446,4,199236,913408,25.227934270000002,186.33,4.729024915769696,-4.502075420320034,4450,1e-05,3.6012556552886963,0.00012872636,-0.0017577411534148268,0.0,0.2,-0.007041215896606445
447,4,199672,915456,25.21660192,186.33,4.761204251646996,-4.501943023502827,4460,1e-05,2.505251169204712,0.00016734775,-0.0022381758208211977,0.0,0.2,0.0007014870643615723
448,4,200110,917504,25.04896688,186.33,5.535843507945538,-4.502657000720501,4470,1e-05,2.0941319465637207,0.00020348429,-0.0028524194363853893,0.0,0.2,-0.004691958427429199
449,4,200540,919552,25.774327860000003,186.33,4.622450242936611,-4.504169888794422,4480,1e-05,2.8744542598724365,0.00021121823,-0.002561562135088025,0.0,0.2,0.002711474895477295
450,4,200974,921600,25.282473139999997,186.33,6.912258060276509,-4.505763295292854,4490,1e-05,2.8522114753723145,9.6454314e-05,-0.0015762155198899563,0.0,0.2,-0.014461755752563477
451,4,201411,923648,25.425844850000004,186.33,4.654973489046097,-4.5063673421740535,4500,1e-05,4.4251604080200195,0.00020035793,-0.0028324285543931183,0.0,0.2,0.0028739571571350098
452,4,201854,925696,25.448992809999996,186.33,4.484858386218548,-4.507858096063137,4510,1e-05,4.043054103851318,0.0002113785,-0.0023672854811593426,0.0,0.2,-0.00942850112915039
453,4,202286,927744,25.226765749999995,186.33,4.036183592677117,-4.507094584405422,4520,1e-05,2.105546712875366,0.0001998008,-0.0026335293434385674,0.0,0.2,0.0011522173881530762
454,4,202723,929792,24.795411039999998,186.33,4.863851179927588,-4.50756621658802,4530,1e-05,2.3057661056518555,0.00017887604,-0.0026125245043658652,0.0,0.2,0.002134263515472412
455,4,203155,931840,24.496269530000003,186.33,4.566395726054907,-4.506459438800812,4540,1e-05,1.689579725265503,0.00022294078,-0.002561200906347949,0.0,0.2,-0.00036919116973876953
456,4,203597,933888,24.29815799,186.33,3.8488201558589936,-4.504396830499172,4550,1e-05,1.6940209865570068,0.0002267836,-0.002422979636321543,0.0,0.2,0.0012734532356262207
457,4,204037,935936,24.62603655,186.33,4.513080546632409,-4.501630508899689,4560,1e-05,2.5789058208465576,0.00022044999,-0.0028128444791946094,0.0,0.2,0.00017589330673217773
458,4,204478,937984,23.757552210000007,186.33,4.628145174682141,-4.502904891967773,4570,1e-05,2.249776601791382,0.00016282007,-0.0021643961623340146,0.0,0.2,0.0075234174728393555
